question,rag_memory_diff,rag_elapsed_time,rag_estimated_cpu_usage,rag_psutil_cpu_usage,rag_response_size,rag_token_count,rag_gpu_memory_used_nvml,rag_gpu_utilization_nvml,rag_gpu_memory_used_smi,rag_gpu_utilization_smi,rag_gpu_utilization_torch_diff,no_context_memory_diff,no_context_elapsed_time,no_context_estimated_cpu_usage,no_context_psutil_cpu_usage,no_context_response_size,no_context_token_count,no_context_gpu_memory_used_nvml,no_context_gpu_utilization_nvml,no_context_gpu_memory_used_smi,no_context_gpu_utilization_smi,no_context_gpu_utilization_torch_diff
"""How to resolve LIFX bulb that is not syncing with motion sensor commands?""",0.0,0.665435791015625,1.5027745929818939,5.6,269,53,0.0,62,0.0,62.0,0.0,0.0,1.742812156677246,1.1475706044033436,6.050000000000001,1186,247,0.0,91,0.0,91.0,0.0
"""How to resolve LIFX bulb that wont change brightness via Google Home?""",0.0,0.7472424507141113,1.33825373417269,5.8,277,53,0.0,59,0.0,59.0,0.0,0.0,1.6715984344482422,1.1964596034452246,5.95,1125,233,0.0,91,0.0,91.0,0.0
"""How to troubleshoot LIFX bulb that is not following app automations?""",0.0,0.7321178913116455,2.7318004705713963,5.7,270,54,0.0,66,0.0,66.0,0.0,0.0,2.127399444580078,0.9401149394369503,5.9,1483,303,0.0,86,0.0,86.0,0.0
"""How to prevent unauthorized pairing of LIFX bulbs?""",0.0,0.8305974006652832,1.2039527202945037,5.7,374,70,0.0,69,0.0,69.0,0.0,0.0,1.4934818744659424,0.6695762547222771,6.0,1112,209,0.0,68,0.0,68.0,0.0
"""How to manage linked accounts in the LIFX app for security?""",0.0,0.7425687313079834,2.6933533768353084,5.6,367,62,0.0,64,0.0,64.0,0.0,0.0,1.8734078407287598,1.0675731981678893,6.05,1487,276,0.0,91,0.0,91.0,0.0
"""How to restrict LIFX app access to specific devices?""",0.0,0.8031859397888184,1.2450417150771358,5.75,381,69,0.0,66,0.0,66.0,0.0,0.0,1.6083300113677979,1.2435258845283312,5.95,1092,235,0.0,75,0.0,75.0,0.0
"""How to prevent LIFX bulb from being controlled by unauthorized smart speakers?""",0.0,0.8221936225891113,1.216258521745841,5.75,430,68,0.0,88,0.0,62.0,0.0,0.0,0.6311419010162354,1.5844297429610312,5.75,475,81,0.0,86,0.0,61.0,0.0
"""How to prevent unauthorized voice commands from controlling LIFX bulbs?""",0.0,0.7883405685424805,1.268487300925032,5.8,390,62,0.0,85,0.0,85.0,0.0,0.0,0.7480487823486328,2.6736224256938903,5.95,567,97,0.0,74,0.0,74.0,0.0
"""How to maintain LIFX system integrity after network changes?""",0.0,1.395725965499878,0.7164730217241194,5.8,1020,154,0.0,92,0.0,69.0,0.0,0.0,1.4344911575317383,2.091333909064565,5.95,1083,205,0.0,69,0.0,69.0,0.0
"""How to fix Nest Thermostat not detecting the HVAC system?""",0.0,0.9702625274658203,1.0306488931530327,5.6,491,93,0.0,91,0.0,91.0,0.0,0.0,1.7244596481323242,1.1597835891175226,6.1,1183,237,0.0,58,0.0,58.0,0.0
"""How to fix Nest Thermostat Wi-Fi disconnecting frequently?""",0.0,1.4750375747680664,0.6779488313416894,5.85,867,157,0.0,66,0.0,66.0,0.0,0.0,2.6302199363708496,1.520785370336396,5.25,1996,368,0.0,77,0.0,77.0,0.0
"""What if the Nest Thermostat is not recognizing the heating system?""",0.0,1.0645639896392822,0.9393517061753633,5.65,583,106,0.0,75,0.0,75.0,0.0,0.0,1.9364721775054932,1.5492089351189835,6.15,1406,266,0.0,82,0.0,82.0,0.0
"""How to fix Nest Thermostat that is showing Low Battery?""",0.0,1.20743989944458,0.8281985715886054,5.85,712,128,0.0,62,0.0,62.0,0.0,0.0,1.9844672679901123,1.5117407318278357,6.4,1440,281,0.0,75,0.0,51.0,0.0
"""What if Nest Thermostat is not triggering the fan when needed?""",0.0,0.9370977878570557,2.1342489822463713,5.699999999999999,487,84,0.0,87,0.0,87.0,0.0,0.0,1.9429526329040527,2.058722344672539,6.15,1425,268,0.0,54,0.0,54.0,0.0
"""How to fix Nest Thermostat that wont power on after installation?""",0.0,1.1041326522827148,1.8113765550411505,5.699999999999999,639,111,0.0,88,0.0,88.0,0.0,0.0,1.692552089691162,1.1816475322567708,6.15,1224,230,0.0,68,0.0,68.0,0.0
"""How to fix Nest Thermostat that keeps losing power?""",0.0,0.6545486450195312,1.5277703309113888,5.75,272,50,0.0,71,0.0,71.0,0.0,0.0,1.2662146091461182,0.7897555381022245,5.95,917,175,0.0,70,0.0,70.0,0.0
"""How to troubleshoot Nest Thermostat not recognizing the fan system?""",0.0,0.6137561798095703,1.6293114968077078,5.55,228,41,0.0,74,0.0,74.0,0.0,0.0,2.408172845840454,1.2457577557946247,6.1,1853,339,0.0,70,0.0,70.0,0.0
"""What if Nest Thermostat is not displaying the correct humidity level?""",0.0,0.8471863269805908,1.1803778792848976,5.75,390,71,0.0,69,0.0,69.0,0.0,0.0,1.8844215869903564,1.5920004423164973,5.95,1442,257,0.0,71,0.0,71.0,0.0
"""How to fix Nest Thermostat that wont connect after changing the Wi-Fi password?""",0.0,1.0329062938690186,0.9681420337302148,5.6,462,90,0.0,83,0.0,83.0,0.0,0.0,2.1422946453094482,1.400367594890455,5.95,1532,300,0.0,91,0.0,91.0,0.0
"""Why is Nest Thermostat not connecting to Wi-Fi after a power outage?""",0.0,1.044982671737671,1.9139073346306563,5.75,549,103,0.0,74,0.0,74.0,0.0,0.0,1.2159888744354248,0.8223759452279567,5.95,901,157,0.0,74,0.0,74.0,0.0
"""How to prevent unauthorized pairing of Nest Thermostat?""",0.0,0.7406857013702393,1.350100316707277,5.55,315,51,0.0,67,0.0,67.0,0.0,0.0,2.1806886196136475,1.3757122282461713,5.95,1645,306,0.0,84,0.0,84.0,0.0
"""How to restrict Nest Thermostat integration with deprecated systems?""",0.0,0.8174405097961426,1.2233306130740897,5.85,426,68,0.0,73,0.0,73.0,0.0,0.0,2.7495369911193848,1.4547903930443777,5.9,2137,388,0.0,79,0.0,79.0,0.0
"""How to protect Nest Thermostat from unauthorized smart hub integration?""",0.0,1.72938871383667,0.5782389997110594,5.1,1255,190,0.0,84,0.0,84.0,0.0,0.0,2.0340659618377686,1.4748784239471138,5.95,1671,281,0.0,70,0.0,70.0,0.0
"""How to secure Nest Thermostat after network security updates?""",0.0,1.044438123703003,0.9574526027962679,5.8,605,97,0.0,71,0.0,71.0,0.0,0.0,2.346433639526367,1.2785360512499602,5.95,1800,326,0.0,63,0.0,63.0,0.0
"""How to restrict guest network access to Nest Thermostat?""",0.0,0.47991251945495605,4.167426184822388,5.4,114,22,0.0,93,0.0,93.0,0.0,0.0,1.4912567138671875,1.3411507096005764,6.3,983,204,0.0,91,0.0,68.0,0.0
"""How to avoid phishing attempts targeting Nest Thermostat users?""",0.0,0.6359004974365234,0.0,5.45,267,42,0.0,70,0.0,70.0,0.0,0.0,2.0767855644226074,1.9260534493908739,5.85,1662,286,0.0,78,0.0,55.0,0.0
"""How to manage Nest Thermostat user access after an account change?""",0.0,2.085226058959961,1.438692935525854,6.1,1428,232,0.0,90,0.0,90.0,0.0,0.0,2.3437719345092773,1.279988020945339,6.0,1807,342,0.0,65,0.0,65.0,0.0
"""How to revoke third-party permissions after unlinking Nest Thermostat from smart home systems?""",0.0,0.9384028911590576,1.0656403655832218,5.75,546,83,0.0,80,0.0,80.0,0.0,0.0,1.7370383739471436,1.7270775620130574,5.95,1264,247,0.0,91,0.0,68.0,0.0
"""How to protect Nest Thermostat from unauthorized app updates?""",0.0,0.5803210735321045,1.7231840193464725,5.4,209,36,0.0,80,0.0,80.0,0.0,0.0,1.640214443206787,1.8290291323946957,6.25,1318,226,0.0,70,0.0,70.0,0.0
"""How to prevent unauthorized firmware updates on Nest Thermostat?""",0.0,0.569183349609375,1.7569031151128733,5.449999999999999,213,34,0.0,53,0.0,53.0,0.0,0.0,1.8132452964782715,1.1029947265734261,5.95,1405,246,0.0,86,0.0,86.0,0.0
"""How to ensure that Nest Thermostat software is up to date with security patches?""",0.0,0.6130707263946533,1.631133174274836,5.65,255,43,0.0,86,0.0,86.0,0.0,0.0,1.520928144454956,1.3149865148414022,5.85,1178,213,0.0,86,0.0,86.0,0.0
"""How to manage Nest Thermostat linked devices after upgrading your router?""",0.0,0.9204628467559814,1.0864099550838426,5.6,462,76,0.0,71,0.0,71.0,0.0,0.0,2.476321220397949,0.8076496633494902,6.15,1899,342,0.0,67,0.0,67.0,0.0
"""How to prevent Nest Thermostat from being controlled by deprecated mobile devices?""",0.0,0.7508101463317871,1.331894627271867,5.85,345,56,0.0,89,0.0,89.0,0.0,0.0,3.447272300720215,1.1603376963180878,5.95,2241,485,0.0,77,0.0,77.0,0.0
"""Why are my Philips Hue lights unreachable in the app?""",0.0,0.7448275089263916,1.3425927318956443,5.55,357,60,0.0,78,0.0,78.0,0.0,0.0,1.9674689769744873,1.016534452845676,5.95,1510,277,0.0,91,0.0,68.0,0.0
"""How to resolve Philips Hue lights not syncing with music?""",0.0,0.6519544124603271,1.5338495773450476,5.550000000000001,252,46,0.0,92,0.0,92.0,0.0,0.0,1.7279953956604004,1.157410491383015,5.9,1268,247,0.0,68,0.0,68.0,0.0
"""How to fix delayed response from Philips Hue lights?""",0.0,0.7525382041931152,1.3288361898799652,5.7,332,54,0.0,71,0.0,71.0,0.0,0.0,2.5821268558502197,1.5491105678782888,5.95,2106,359,0.0,89,0.0,89.0,0.0
"""Why is the Philips Hue Bridge light flashing?""",0.0,0.7943096160888672,1.2589549210332243,5.7,381,61,0.0,79,0.0,79.0,0.0,0.0,1.6152598857879639,1.2381908432177477,5.9,1158,212,0.0,74,0.0,74.0,0.0
"""How to resolve Philips Hue lights not responding to motion sensors?""",0.0,1.025935411453247,1.9494404595782542,5.85,584,95,0.0,77,0.0,77.0,0.0,0.0,1.7695119380950928,1.6953827410903515,5.95,1378,247,0.0,72,0.0,72.0,0.0
"""How to resolve Philips Hue lights not working after a firmware update?""",0.0,0.8624422550201416,1.159497919054485,5.7,388,68,0.0,92,0.0,66.0,0.0,0.0,2.2539608478546143,1.330990288875515,5.9,1812,325,0.0,70,0.0,70.0,0.0
"""What if Philips Hue lights are not pairing with the new bridge?""",0.0,0.6160287857055664,1.6233007664652637,5.5,246,42,0.0,74,0.0,74.0,0.0,0.0,2.366805076599121,0.8450210031131238,6.300000000000001,1908,335,0.0,56,0.0,56.0,0.0
"""What if Philips Hue lights are not grouping correctly in the app?""",0.0,0.8921396732330322,2.241801435364297,5.65,479,82,0.0,65,0.0,65.0,0.0,0.0,1.5149266719818115,1.3201959124419023,5.7,1094,205,0.0,91,0.0,68.0,0.0
"""Why are Philips Hue lights not turning on after a power cycle?""",0.0,0.8228762149810791,1.2152496108082116,5.4,444,73,0.0,88,0.0,63.0,0.0,0.0,2.445735216140747,0.4088750055196255,6.2,1843,326,0.0,87,0.0,66.0,0.0
"""What if Philips Hue lights are not responding to Siri commands after a firmware update?""",0.0,0.6687815189361572,1.4952566296835004,5.5,289,48,0.0,77,0.0,77.0,0.0,0.0,1.2793598175048828,1.5632818638162633,6.15,879,173,0.0,91,0.0,91.0,0.0
"""How to fix Philips Hue lights that are not turning on with motion detection?""",0.0,0.6990830898284912,0.0,5.8,336,55,0.0,67,0.0,67.0,0.0,0.0,2.394707679748535,0.835175005664833,6.0,1927,346,0.0,72,0.0,72.0,0.0
"""What if Philips Hue lights are not dimming when using the Hue Dimmer Switch?""",0.0,0.6527984142303467,1.531866466280433,5.6,263,47,0.0,71,0.0,71.0,0.0,0.0,2.050274133682251,1.4632189670226288,6.0,1497,282,0.0,82,0.0,54.0,0.0
"""Why are Philips Hue lights not reconnecting after a power outage?""",0.0,0.5760776996612549,3.4717538991291494,5.55,177,31,0.0,87,0.0,87.0,0.0,0.0,2.1374776363372803,1.4035234563391603,5.800000000000001,1623,280,0.0,90,0.0,90.0,0.0
"""How to fix Philips Hue lights that are not turning on with smart button commands?""",0.0,0.6804125308990479,1.4696966246017882,5.75,309,52,0.0,70,0.0,70.0,0.0,0.0,2.27716326713562,1.3174285934160512,5.95,1816,323,0.0,77,0.0,51.0,0.0
"""How to fix Philips Hue lights that are not responding after being reset?""",0.0,0.7538771629333496,2.6529520966216977,5.7,359,63,0.0,84,0.0,84.0,0.0,0.0,2.239133596420288,0.8932026222986472,5.95,1722,312,0.0,70,0.0,70.0,0.0
"""How to unlink Philips Hue from smart speakers for privacy reasons?""",0.0,0.7348756790161133,1.3607743847767004,5.75,323,56,0.0,70,0.0,49.0,0.0,0.0,1.593914270401001,1.8821589439970385,6.050000000000001,1112,216,0.0,90,0.0,90.0,0.0
"""How to prevent Philips Hue from sharing usage data with connected services?""",0.0,0.7002382278442383,1.428085414701113,5.55,356,54,0.0,54,0.0,54.0,0.0,0.0,1.1785662174224854,0.8484886001462891,6.1,778,159,0.0,88,0.0,88.0,0.0
"""How to ensure Philips Hue firmware updates are secure?""",0.0,0.6479904651641846,3.0864651681156494,5.75,289,43,0.0,75,0.0,75.0,0.0,0.0,1.68630051612854,1.7790423304185985,5.85,1351,226,0.0,64,0.0,64.0,0.0
"""How to prevent Philips Hue from automatically connecting to new devices?""",0.0,0.685546875,2.9173789173798914,5.45,314,47,0.0,88,0.0,88.0,0.0,0.0,1.366067886352539,1.464056083875239,6.1,1015,187,0.0,68,0.0,46.0,0.0
"""How to limit voice assistant integration with Philips Hue for security?""",0.0,1.0410537719726562,0.9605651762869325,5.9,608,92,0.0,83,0.0,58.0,0.0,0.0,1.9923622608184814,1.0038335092625088,5.95,1696,278,0.0,91,0.0,91.0,0.0
"""How to prevent Philips Hue from being added to unauthorized smart hubs?""",0.0,0.6941673755645752,1.4405747593450033,5.6,309,47,0.0,92,0.0,66.0,0.0,0.0,0.9619865417480469,1.0395155821847242,5.95,682,121,0.0,62,0.0,62.0,0.0
"""How to control what information is shared between Philips Hue and other smart devices?""",0.0,0.6874659061431885,1.4546175905808878,5.55,319,49,0.0,91,0.0,91.0,0.0,0.0,1.7781143188476562,1.687180609368227,6.2,1236,248,0.0,91,0.0,91.0,0.0
"""How to ensure Philips Hue system integrity after a network change?""",0.0,0.8669154644012451,1.153515009322373,5.75,481,71,0.0,82,0.0,82.0,0.0,0.0,2.420093059539795,1.652829003509853,6.050000000000001,1996,346,0.0,90,0.0,66.0,0.0
"""How to manage security settings after adding new Philips Hue lights?""",0.0,0.7105433940887451,0.0,5.5,394,57,0.0,84,0.0,84.0,0.0,0.0,1.6274633407592773,1.228906329199505,6.0,1226,230,0.0,91,0.0,68.0,0.0
"""How to ensure that Philips Hue system is not controlled via unauthorized voice assistants?""",0.0,1.228485107421875,0.8140106819032856,5.85,792,119,0.0,88,0.0,62.0,0.0,0.0,1.8953804969787598,1.5827956469863596,5.95,1543,257,0.0,91,0.0,91.0,0.0
"""Why is TP-Link smart plug not appearing in Google Home?""",0.0,2.202141523361206,1.3623102639744957,5.949999999999999,1351,257,0.0,71,0.0,71.0,0.0,0.0,1.8211948871612549,1.0981801091683578,5.9,1327,255,0.0,70,0.0,70.0,0.0
"""What if TP-Link smart plug is not connecting after a firmware update?""",0.0,0.7939469814300537,1.2595299477024209,5.6,342,65,0.0,71,0.0,71.0,0.0,0.0,1.9655179977416992,1.5263152021233042,6.15,1577,272,0.25,50,0.0,50.0,0.0
"""How to fix TP-Link smart plug that is not syncing with group settings?""",0.0,0.6953508853912354,0.0,5.75,238,47,0.0,91,0.0,91.0,0.0,0.0,1.8728258609771729,1.6018574190525472,6.0,1512,273,0.0,68,0.0,68.0,0.0
"""How to fix TP-Link smart bulb that is not following HomeKit automations?""",0.0,1.9487919807434082,1.5394152016445537,6.2,1229,216,0.0,65,0.0,65.0,0.0,0.0,2.2410826683044434,1.3386387045997956,5.95,1626,312,0.0,84,0.0,84.0,0.0
"""What if TP-Link smart bulb is not updating its status in the app?""",0.0,1.3685109615325928,1.4614424408846576,5.8,787,143,0.0,91,0.0,91.0,0.0,0.0,2.077491521835327,1.4440492143857706,5.95,1518,286,0.0,78,0.0,53.0,0.0
"""Why is TP-Link smart plug flashing rapidly?""",0.0,0.8949453830718994,3.352159871144209,5.65,406,77,0.0,70,0.0,70.0,0.0,0.0,2.072063446044922,1.4478321142754595,5.9,1556,281,0.0,68,0.0,68.0,0.0
"""How to troubleshoot TP-Link smart plug that wont change colors with scenes?""",0.0,0.9691627025604248,2.0636369875933265,5.75,475,88,0.0,68,0.0,68.0,0.0,0.0,2.3379244804382324,1.7109192505868003,5.95,1806,339,0.0,91,0.0,91.0,0.0
"""Why is TP-Link smart plug not showing status changes in real-time?""",0.0,1.0957074165344238,1.8253047937983304,5.85,523,106,0.0,70,0.0,70.0,0.0,0.0,1.8678920269012451,1.6060885515830796,5.95,1465,267,0.0,75,0.0,75.0,0.0
"""What if TP-Link smart bulb is not connecting after router firmware update?""",0.0,0.9748275279998779,2.051644975706178,5.800000000000001,487,85,0.0,88,0.0,88.0,0.0,0.0,1.7121047973632812,1.1681527924452884,6.0,1239,229,0.0,60,0.0,60.0,0.0
"""What if TP-Link smart bulb is not syncing with Apple Shortcuts?""",0.0,0.7693924903869629,1.2997267486925228,5.7,293,58,0.0,88,0.0,88.0,0.0,0.0,1.260791301727295,1.586305360182138,5.9,967,169,0.0,78,0.0,78.0,0.0
"""What if TP-Link smart bulb is not adjusting color temperature correctly?""",0.0,1.2386038303375244,0.8073606552036794,5.7,690,117,0.0,78,0.0,78.0,0.0,0.0,1.569662094116211,1.2741595834520618,6.1,1120,215,0.0,71,0.0,71.0,0.0
"""How to resolve TP-Link smart plug that is not syncing with motion sensor commands?""",0.0,0.6968989372253418,1.4349282895766022,5.65,269,49,0.0,92,0.0,67.0,0.0,0.0,1.3410396575927734,1.4913802054069691,5.95,1001,184,0.0,52,0.0,52.0,0.0
"""How to resolve TP-Link smart plug that wont change brightness via Google Home?""",0.0,0.7597682476043701,1.3161908294451863,5.6,301,55,0.0,92,0.0,67.0,0.0,0.0,1.8853938579559326,1.0607863134599058,5.95,1546,270,0.0,71,0.0,71.0,0.0
"""How to secure TP-Link smart plug from unauthorized access?""",0.0,1.692884922027588,1.18141521256247,5.35,1164,195,0.0,92,0.0,66.0,0.0,0.0,1.836829423904419,1.6332490981247105,6.0,1492,263,0.0,71,0.0,71.0,0.0
"""How to prevent unauthorized changes to TP-Link plug settings?""",0.0,1.0697052478790283,1.8696739162174236,5.85,636,104,0.0,70,0.0,70.0,0.0,0.0,0.6579556465148926,1.51985928732033,6.0,529,84,0.0,76,0.0,76.0,0.0
"""How to ensure TP-Link device data is not shared with third parties?""",0.0,1.6727533340454102,1.1956335457801686,5.75,1012,185,0.0,79,0.0,34.0,0.0,0.0,2.0839555263519287,1.4395700685854163,6.0,1613,291,0.0,74,0.0,74.0,0.0
"""How to prevent unauthorized smart hubs from controlling TP-Link plugs?""",0.0,0.7236373424530029,1.3819076785212439,5.6,293,52,0.0,83,0.0,83.0,0.0,0.0,2.8171961307525635,1.0648885845227671,5.95,2267,396,0.0,69,0.0,69.0,0.0
"""How to verify security settings after adding a new TP-Link plug?""",0.0,0.9425158500671387,1.0609901148377048,5.9,527,86,0.0,91,0.0,64.0,0.0,0.0,2.2873446941375732,1.311564456239741,6.0,1646,322,0.0,64,0.0,64.0,0.0
"""How to control TP-Link data shared with other smart devices?""",0.0,0.9421343803405762,1.0614197091916096,5.6,542,89,0.0,87,0.0,87.0,0.0,0.0,2.1327922344207764,1.406606771903473,5.95,1576,302,0.0,91,0.0,91.0,0.0
"""How to maintain TP-Link system integrity after network changes?""",0.0,1.2088801860809326,1.6544236749246426,5.65,800,126,0.0,71,0.0,71.0,0.0,0.0,2.5351722240448,1.5778020767433392,6.15,2138,362,0.0,70,0.0,44.0,0.0
"""How to disable data sharing with TP-Link cloud services?""",0.0,1.7023084163665771,1.7623128518646118,5.85,964,194,0.0,90,0.0,90.0,0.0,0.0,1.6430048942565918,1.2172818273337092,5.300000000000001,1092,223,0.0,76,0.0,76.0,0.0
"""How to protect TP-Link smart plug from potential hacking attempts?""",0.0,1.6420872211456299,1.8269431497706812,5.85,1028,190,0.0,76,0.0,76.0,0.0,0.0,2.1435608863830566,0.9330269145635179,5.95,1769,304,0.0,91,0.0,91.0,0.0
"""How to limit TP-Link integration to only essential third-party services?""",0.0,0.9412176609039307,1.0624535020291759,5.75,496,87,0.0,68,0.0,68.0,0.0,0.0,1.2303426265716553,0.8127817230762674,5.95,862,167,0.0,84,0.0,84.0,0.0
"""How to protect TP-Link plugs from rogue firmware installations?""",0.0,0.7553906440734863,1.3238183552411726,5.5,320,54,0.0,91,0.0,91.0,0.0,0.0,0.8964147567749023,1.115555040165631,6.0,680,107,0.0,42,0.0,42.0,0.0
"""How to disable Kasa integration with old or unused systems?""",0.0,0.8261165618896484,0.0,5.65,360,64,0.0,87,0.0,59.0,0.0,0.0,1.329087257385254,1.5047920961433565,5.9,911,191,0.0,87,0.0,87.0,0.0
"""How to secure TP-Link system when using public Wi-Fi?""",0.0,2.714313268661499,1.4736692504065974,5.949999999999999,1818,324,0.0,71,0.0,71.0,0.0,0.0,3.3413381576538086,1.4964064587553931,5.9,2604,477,0.0,91,0.0,91.0,0.0
"""How to delete account-related data from TP-Link system?""",0.0,0.5798330307006836,1.7246344155155622,5.65,202,38,0.0,73,0.0,73.0,0.0,0.0,1.7390167713165283,1.1500751648788212,5.9,1326,244,0.0,68,0.0,68.0,0.0
"""How to prevent unauthorized pairing of TP-Link devices?""",0.0,0.7420291900634766,1.347655878488481,5.3,333,54,0.0,71,0.0,71.0,0.0,0.0,1.6076254844665527,1.8661062722555022,6.15,1227,224,0.0,73,0.0,73.0,0.0
"""How to manage access control settings for TP-Link devices?""",0.0,1.0996367931365967,1.8187823583949978,5.85,646,109,0.0,83,0.0,83.0,0.0,0.0,1.5962889194488525,1.2529060219809254,6.2,1110,218,0.0,77,0.0,53.0,0.0
"""How to secure TP-Link devices in case of stolen mobile device?""",0.0,0.7194473743438721,1.3899557294429234,5.25,332,54,0.0,67,0.0,67.0,0.0,0.0,1.9839198589324951,1.5121578558197257,5.9,1614,285,0.0,79,0.0,79.0,0.0
"""How to prevent unauthorized modifications to TP-Link schedules?""",0.0,0.8524031639099121,1.1731537872433067,5.85,435,71,0.0,71,0.0,71.0,0.0,0.0,1.5152356624603271,0.6599633474672612,6.0,1211,203,0.0,70,0.0,70.0,0.0
"""How to prevent data leaks from TP-Link devices?""",0.0,0.9091131687164307,2.1999461330247647,5.75,492,81,0.0,75,0.0,75.0,0.0,0.0,2.1611058712005615,1.3881781730268639,6.05,1649,300,0.0,91,0.0,91.0,0.0
"""How to check which devices are linked to my TP-Link account?""",0.0,0.70332932472229,2.8436181027876732,5.55,308,57,0.0,83,0.0,83.0,0.0,0.0,1.7788968086242676,1.12429230875272,5.95,1237,254,0.0,91,0.0,42.0,0.0
"""How to secure TP-Link devices when moving to a new location?""",0.0,0.8927485942840576,2.2402723597748704,5.699999999999999,451,76,0.0,79,0.0,79.0,0.0,0.0,2.0997183322906494,1.428763064961822,6.1,1680,303,0.0,91,0.0,91.0,0.0
"""How to protect TP-Link plugs from being accessed through a compromised router?""",0.0,0.6691775321960449,1.4943717502250606,5.5,280,44,0.0,71,0.0,71.0,0.0,0.0,1.7641923427581787,0.5668316179377967,6.2,1457,246,0.0,74,0.0,74.0,0.0
"""What to do if TP-Link Kasa Smart Plug does not power on?""",0.0,0.6633613109588623,1.5074741072156144,5.7,248,47,0.0,91,0.0,91.0,0.0,0.0,1.7402241230010986,1.1492772531804287,5.95,1283,242,0.0,91,0.0,91.0,0.0
"""How to reset the TP-Link Kasa Smart Plug to factory settings?""",0.0,0.7262649536132812,1.3769079659206116,5.75,312,58,0.0,67,0.0,67.0,0.0,0.0,1.3249843120574951,1.5094518341075314,5.95,925,184,0.0,91,0.0,91.0,0.0
"""How to fix TP-Link Kasa Smart Plug losing connection intermittently?""",0.0,1.6044692993164062,1.246518085980831,5.8,944,178,0.0,72,0.0,72.0,0.0,0.0,1.9790153503417969,1.0106035810466616,5.95,1510,282,0.0,72,0.0,72.0,0.0
"""What to do if TP-Link Kasa Smart Plug fails to respond after a power outage?""",0.0,0.7540838718414307,1.3261124356858958,5.7,289,61,0.0,66,0.0,37.0,0.0,0.0,1.7441463470458984,1.7200391498564054,6.0,1311,247,0.0,83,0.0,83.0,0.0
"""How to disable remote control for TP-Link Kasa Smart Plug?""",0.0,0.6565628051757812,1.5230835376538898,5.45,261,47,0.0,71,0.0,71.0,0.0,0.0,1.2607982158660889,0.7931483304901044,6.1,858,177,0.0,70,0.0,70.0,0.0
"""How to enable local-only control for TP-Link Kasa Smart Plug?""",0.0,2.115565538406372,0.9453736902462484,5.800000000000001,1204,248,0.0,71,0.0,46.0,0.0,0.0,1.185697317123413,1.6867711270953407,6.15,831,169,0.0,88,0.0,88.0,0.0
"""How to fix Wemo Mini Smart Plug not responding to voice commands via Google Home?""",0.0,0.8456079959869385,1.1825810597166313,5.75,357,67,2.0,84,2.0,59.0,0.0,0.0,2.6999740600585938,1.8518696434784783,6.05,1966,383,0.0,81,0.0,81.0,0.0
"""How to fix Wemo Mini Smart Plug not showing in Alexa Routines?""",0.0,1.0830683708190918,1.8466054903677425,5.699999999999999,492,96,0.0,92,0.0,92.0,0.0,0.0,2.9365670680999756,1.362134733257771,6.2,2061,411,0.0,71,0.0,42.0,0.0
"""How to fix Wemo Mini Smart Plug that is unresponsive after a power outage?""",0.0,1.1578142642974854,1.7273927793692367,5.9,569,108,0.0,84,0.0,84.0,0.0,0.0,1.4009838104248047,0.7137841226721341,6.0,989,189,0.0,71,0.0,71.0,0.0
"""How to group multiple Wemo Mini Smart Plugs for simultaneous control?""",0.0,1.4365875720977783,1.392188014741929,5.85,788,159,0.0,67,0.0,67.0,0.0,0.0,2.2564895153045654,1.3294987544384425,5.95,1537,322,0.0,67,0.0,67.0,0.0
"""How to fix Wemo Mini Smart Plug not showing in the Home app on iOS?""",0.0,1.0632340908050537,0.940526652265181,5.65,532,99,0.0,68,0.0,68.0,0.0,0.0,2.158815860748291,1.3896507129413618,5.800000000000001,1645,311,0.0,72,0.0,72.0,0.0
"""How to fix Wemo Mini Smart Plug that is stuck on blinking orange?""",0.0,1.1786994934082031,1.6967853224557128,6.0,615,111,0.0,92,0.0,43.0,0.0,0.0,1.8336257934570312,1.6361026392112243,5.95,1355,259,0.0,85,0.0,58.0,0.0
"""How to fix Wemo Mini Smart Plug if Away Mode is not working?""",0.0,0.7828323841094971,1.2774126624010709,5.699999999999999,296,57,0.0,92,0.0,92.0,0.0,0.0,2.2367026805877686,0.8941733818083752,6.050000000000001,1638,309,0.0,75,0.0,75.0,0.0
"""How to fix Wemo Mini Smart Plug if rules are not executing correctly?""",0.0,0.7755856513977051,2.578696493926408,5.8,306,56,0.0,75,0.0,75.0,0.0,0.0,2.1493618488311768,1.3957631199369163,5.95,1581,301,0.0,68,0.0,68.0,0.0
"""How to fix Wemo Mini Smart Plug that wont work after firmware update?""",0.0,2.0615179538726807,1.4552383569423448,6.15,1208,231,0.0,65,0.0,65.0,0.0,0.0,1.9506032466888428,1.5379857513774238,5.9,1512,267,0.0,87,0.0,87.0,0.0
"""What if Wemo Mini Smart Plug turns off shortly after being turned on?""",0.0,0.6006350517272949,1.6649044992018187,5.35,202,41,0.0,76,0.0,76.0,0.0,0.0,1.6313555240631104,1.8389614990398162,6.15,1247,233,0.0,70,0.0,70.0,0.0
"""How to reset Amazon Smart Plug to factory settings?""",0.0,1.103461503982544,1.8124782720400745,5.699999999999999,572,99,0.0,58,0.0,58.0,0.0,0.0,1.326162338256836,0.7540554961872413,5.9,945,180,0.0,91,0.0,91.0,0.0
