question,rag_memory_diff,rag_elapsed_time,rag_estimated_cpu_usage,rag_psutil_cpu_usage,rag_gpu_load_diff_avg,rag_gpu_memory_used_diff_avg,no_context_memory_diff,no_context_elapsed_time,no_context_estimated_cpu_usage,no_context_psutil_cpu_usage,no_context_gpu_load_diff_avg,no_context_gpu_memory_used_diff_avg
"""How to resolve Philips Hue lights not syncing with music?""",0.0,0.6382529735565186,3.1335537519803878,3.15,31.5,0.0,0.0,2.6620941162109375,2.2538647163005625,3.5,39.5,0.0
"""How to fix delayed response from Philips Hue lights?""",0.0,0.8563878536224365,1.1676952163312322,3.8,36.5,0.0,0.0,2.2086284160614014,2.7166181311299806,3.55,19.5,0.0
"""Why is the Philips Hue Bridge light flashing?""",0.0,0.6611921787261963,1.51241958416241,3.3,42.5,0.0,0.0,2.7355337142944336,2.193356261210283,3.65,39.0,0.0
"""How to resolve Philips Hue lights not responding to motion sensors?""",0.0,0.6898105144500732,1.4496734669197175,3.6,42.0,0.0,0.0,2.5607643127441406,2.3430504596379107,3.45,23.000000000000004,0.0
"""How to resolve Philips Hue lights not working after a firmware update?""",0.0,0.9344558715820312,1.0701414913338971,3.4000000000000004,34.0,0.0,0.0,1.5578320026397705,1.9257532230149699,3.75,35.5,0.0
"""What if Philips Hue lights are not pairing with the new bridge?""",0.0,0.6156477928161621,1.6243053441744741,3.25,39.0,0.0,0.0,1.9407153129577637,1.0305478534878385,3.65,36.0,0.0
"""What if Philips Hue lights are not grouping correctly in the app?""",0.0,0.6609683036804199,4.53879555690505,3.2,43.0,0.0,0.0,2.2817811965942383,2.629524692795,3.6999999999999997,35.5,0.0
"""Why are Philips Hue lights not turning on after a power cycle?""",0.0,0.8954558372497559,1.1167496579974796,3.55,34.5,0.0,0.0,2.410604476928711,2.0741685530970213,3.75,25.0,0.0
"""What if Philips Hue lights are not responding to Siri commands after a firmware update?""",0.0,0.9528961181640625,1.0494323367858636,3.2,32.0,0.0,0.0,2.958434581756592,1.3520664018283755,3.85,29.5,0.0
"""How to fix Philips Hue lights that are not turning on with motion detection?""",0.0,0.8299667835235596,1.204867495725152,3.45,31.0,0.0,0.0,2.151547908782959,3.2534715919756754,3.65,30.0,0.0
"""What if Philips Hue lights are not dimming when using the Hue Dimmer Switch?""",0.0,0.6959018707275391,2.873968420157684,3.5,23.5,0.0,0.0,2.323580026626587,1.7214814872580646,3.7,32.0,0.0
"""Why are Philips Hue lights not reconnecting after a power outage?""",0.0,0.5380299091339111,1.8586327321658616,3.05,32.5,0.0,0.0,1.3571598529815674,2.947331510884475,3.8,35.0,0.0
"""How to fix Philips Hue lights that are not turning on with smart button commands?""",0.0,0.6828444004058838,2.9289249480728916,3.5,40.5,0.0,0.0,2.600797414779663,1.9224873000823004,3.4499999999999997,31.0,0.0
"""How to fix Philips Hue lights that are not responding after being reset?""",0.0,0.8855443000793457,1.1292489826985386,3.5999999999999996,29.0,0.0,0.0,2.063695192337036,1.453703052243271,3.5,30.0,0.0
"""How to unlink Philips Hue from smart speakers for privacy reasons?""",0.0,0.63517165184021,1.5743775672345046,3.7,32.5,0.0,0.0,1.8949899673461914,1.0554145586332002,3.65,42.0,0.0
"""How to prevent Philips Hue from sharing usage data with connected services?""",0.0,0.5556354522705078,1.7997411718650496,2.85,21.499999999999996,0.0,0.0,1.0862085819244385,1.8412669843367127,3.7,29.499999999999996,0.0
"""How to ensure Philips Hue firmware updates are secure?""",0.0,0.9192764759063721,1.0878120197893122,3.25,24.5,0.0,0.0,2.9924252033233643,1.336708431528466,3.55,14.5,0.0
"""How to prevent Philips Hue from automatically connecting to new devices?""",0.0,0.7313849925994873,1.3672689624739405,3.0999999999999996,29.5,0.0,0.0,2.856712579727173,2.100316301534576,3.6,18.5,0.0
"""How to limit voice assistant integration with Philips Hue for security?""",0.0,0.5879151821136475,3.4018512548187623,3.0,32.5,0.0,0.0,2.5885870456695557,1.1589334053953526,4.25,18.499999999999996,0.0
"""How to prevent Philips Hue from being added to unauthorized smart hubs?""",0.0,0.8573720455169678,1.1663547992138508,3.6500000000000004,32.5,0.0,0.0,3.0283756256103516,1.3208401118319308,3.5999999999999996,42.0,0.0
"""How to control what information is shared between Philips Hue and other smart devices?""",0.0,0.665170431137085,1.5033741026206586,3.25,35.5,0.0,0.0,2.1894757747650146,1.8269213325411513,3.6500000000000004,19.0,0.0
"""How to ensure Philips Hue system integrity after a network change?""",0.0,1.0189521312713623,2.9442011139993722,3.2,32.0,0.0,0.0,2.534121036529541,1.5784565702821514,3.3,31.0,0.0
"""How to manage security settings after adding new Philips Hue lights?""",0.0,0.7061502933502197,1.416129129191702,3.4499999999999997,24.5,0.0,0.0,1.8789856433868408,1.5966061319086546,3.7,20.5,0.0
"""How to ensure that Philips Hue system is not controlled via unauthorized voice assistants?""",0.0,1.39481520652771,1.433881700342553,3.4000000000000004,20.0,0.0,0.0,2.703885793685913,1.8491905285632741,3.8,27.0,0.0
"""Why is TP-Link smart plug not appearing in Google Home?""",0.0,1.3221237659454346,2.269076524658412,3.6,34.0,0.0,0.0,2.6417670249938965,1.514138060682757,3.65,32.5,0.0
"""What if TP-Link smart plug is not connecting after a firmware update?""",0.0,0.9727053642272949,2.056121075871519,3.5,39.5,0.0,0.0,2.8652827739715576,2.7920455435223914,3.55,40.0,0.0
"""How to fix TP-Link smart plug that is not syncing with group settings?""",0.0,0.7095987796783447,1.4092470683980083,3.25,37.5,0.0,0.0,2.398157835006714,1.6679469306027022,3.45,31.5,0.0
"""How to fix TP-Link smart bulb that is not following HomeKit automations?""",0.0,0.8007974624633789,1.2487552057456992,3.4000000000000004,31.5,0.0,0.0,2.73846697807312,1.4606712558625805,3.35,39.0,0.0
"""What if TP-Link smart bulb is not updating its status in the app?""",0.0,1.8052952289581299,2.215704077558963,3.0999999999999996,38.5,0.0,0.0,2.0039050579071045,0.9980512759870173,3.7,16.499999999999996,0.0
"""Why is TP-Link smart plug flashing rapidly?""",0.0,0.6466071605682373,1.5465340642403547,3.55,44.5,0.0,0.0,1.9462218284606934,1.0276320873358218,3.4,21.500000000000004,0.0
"""How to troubleshoot TP-Link smart plug that wont change colors with scenes?""",0.0,1.1687092781066895,0.8556447858619834,3.5,34.0,0.0,0.0,2.019024610519409,0.9905773260906845,3.4499999999999997,38.5,0.0
"""Why is TP-Link smart plug not showing status changes in real-time?""",0.0,2.355771541595459,1.697957518109287,3.65,31.5,0.0,0.0,2.1448121070861816,1.398723920891621,3.4499999999999997,28.0,0.0
"""What if TP-Link smart bulb is not connecting after router firmware update?""",0.0,0.5992941856384277,1.6686295711909689,3.25,42.5,0.0,0.0,2.0906600952148438,0.9566356599895187,3.6,40.0,0.0
"""What if TP-Link smart bulb is not syncing with Apple Shortcuts?""",0.0,0.9091944694519043,1.0998747062352094,3.3499999999999996,38.5,0.0,0.0,2.43859601020813,2.0503601166690437,3.65,40.0,0.0
"""What if TP-Link smart bulb is not adjusting color temperature correctly?""",0.0,0.8149373531341553,1.2270881880117859,3.45,25.0,0.0,0.0,1.7544457912445068,2.849902815436823,4.0,33.0,0.0
"""How to resolve TP-Link smart plug that is not syncing with motion sensor commands?""",0.0,0.5904769897460938,3.3870921894184502,3.65,15.5,0.0,0.0,2.4564156532287598,2.0354861333942487,3.5999999999999996,20.5,0.0
"""How to resolve TP-Link smart plug that wont change brightness via Google Home?""",0.0,0.8749165534973145,2.2859322892043448,3.55,7.5,0.0,0.0,2.0595555305480957,1.4566249637375612,3.55,42.5,0.0
"""How to secure TP-Link smart plug from unauthorized access?""",0.0,1.1995868682861328,1.6672406583251709,3.9,29.5,0.0,0.0,2.5758848190307617,1.164648348340721,3.55,34.0,0.0
"""How to prevent unauthorized changes to TP-Link plug settings?""",0.0,0.7354164123535156,1.3597738413245926,2.4000000000000004,36.5,0.0,0.0,1.9344482421875,1.5508298100583775,3.9499999999999997,34.5,0.0
"""How to ensure TP-Link device data is not shared with third parties?""",0.0,0.7503972053527832,1.3326275642649588,3.1,33.0,0.0,0.0,2.435978889465332,2.463075532364915,3.8499999999999996,31.5,0.0
"""How to prevent unauthorized smart hubs from controlling TP-Link plugs?""",0.0,0.7748465538024902,2.581156217557517,3.35,32.0,0.0,0.0,2.4471938610076904,1.6345251856560394,4.0,39.0,0.0
"""How to verify security settings after adding a new TP-Link plug?""",0.0,0.5754053592681885,1.7379052591243342,3.25,22.0,0.0,0.0,2.233487844467163,1.7909208728889157,3.75,43.0,0.0
"""How to control TP-Link data shared with other smart devices?""",0.0,1.1226413249969482,1.7815128977236239,3.25,18.0,0.0,0.0,1.8103232383728027,1.1047750797240437,3.9,44.5,0.0
"""How to maintain TP-Link system integrity after network changes?""",0.0,1.2253010272979736,2.4483779358407824,3.3,38.5,0.0,0.0,3.2504191398620605,2.768873678359828,3.95,27.5,0.0
"""How to disable data sharing with TP-Link cloud services?""",0.0,1.320289134979248,0.7574098532714422,3.3499999999999996,30.5,0.0,0.0,2.634643077850342,1.138674162440202,3.75,13.500000000000002,0.0
"""How to protect TP-Link smart plug from potential hacking attempts?""",0.0,1.3116264343261719,1.5248244070564898,3.5,34.0,0.0,0.0,2.6661534309387207,1.8753609383387908,4.0,33.0,0.0
"""How to limit TP-Link integration to only essential third-party services?""",0.0,0.7680184841156006,1.3020519957303445,3.15,26.0,0.0,0.0,1.4649271965026855,2.0478833399795677,3.8499999999999996,43.0,0.0
"""How to protect TP-Link plugs from rogue firmware installations?""",0.0,0.6134142875671387,3.2604392178915296,3.3499999999999996,39.5,0.0,0.0,2.489391803741455,1.2051136327727343,3.95,33.0,0.0
"""How to disable Kasa integration with old or unused systems?""",0.0,1.0092341899871826,0.9908503000807095,3.7,27.5,0.0,0.0,1.5844817161560059,2.5244847947529614,3.95,34.0,0.0
"""How to secure TP-Link system when using public Wi-Fi?""",0.0,2.489222764968872,1.2051954699352225,3.95,35.0,0.0,0.0,2.9067165851593018,1.7201539446705685,3.75,34.5,0.0
"""How to delete account-related data from TP-Link system?""",0.0,0.7728354930877686,1.293936431419752,3.6500000000000004,16.0,0.0,0.0,1.7881200313568115,1.1184931463924253,3.55,43.0,0.0
"""How to prevent unauthorized pairing of TP-Link devices?""",0.0,0.8043816089630127,1.2431910288056731,3.25,33.0,0.0,0.0,2.606138229370117,1.9185475059042345,3.75,40.5,0.0
"""How to manage access control settings for TP-Link devices?""",0.0,0.6358389854431152,1.5727252069990518,3.35,31.0,0.0,0.0,2.649244785308838,1.5098642534585194,3.5,17.499999999999996,0.0
"""How to secure TP-Link devices in case of stolen mobile device?""",0.0,0.6287965774536133,1.5903394449898405,3.3,44.5,0.0,0.0,2.3076961040496826,1.7333304818517814,3.5999999999999996,40.0,0.0
"""How to prevent unauthorized modifications to TP-Link schedules?""",0.0,0.9638023376464844,2.0751142862792964,3.3499999999999996,40.0,0.0,0.0,1.5318026542663574,1.3056512171651011,3.75,33.5,0.0
"""How to prevent data leaks from TP-Link devices?""",0.0,0.8542332649230957,1.1706404340143763,3.55,27.5,0.0,0.0,3.7647767066955566,1.0624800118654396,3.85,34.5,0.0
"""How to check which devices are linked to my TP-Link account?""",0.0,0.6391105651855469,1.5646744936985515,3.3,37.5,0.0,0.0,2.195103645324707,1.3666780638762703,3.65,31.5,0.0
"""How to secure TP-Link devices when moving to a new location?""",0.0,0.5783369541168213,0.0,3.4,33.0,0.0,0.0,1.9812967777252197,1.5141598339671731,3.5,37.0,0.0
"""How to protect TP-Link plugs from being accessed through a compromised router?""",0.0,0.6994204521179199,1.4297551593929012,3.3,30.5,0.0,0.0,2.571589469909668,1.1665936709973752,3.65,35.0,0.0
"""What to do if TP-Link Kasa Smart Plug does not power on?""",0.0,0.7248868942260742,1.3795255618005633,3.5,18.0,0.0,0.0,2.5198140144348145,1.9842734310378054,3.7,32.5,0.0
"""How to reset the TP-Link Kasa Smart Plug to factory settings?""",0.0,0.71405029296875,1.4004615779123635,3.4,25.0,0.0,0.0,1.4073679447174072,1.421092477988187,3.65,33.5,0.0
"""How to fix TP-Link Kasa Smart Plug losing connection intermittently?""",0.0,1.751081943511963,1.7132265061123384,3.6,20.000000000000004,0.0,0.0,2.1974849700927734,1.3651970506416977,3.5999999999999996,34.0,0.0
"""What to do if TP-Link Kasa Smart Plug fails to respond after a power outage?""",0.0,0.7696025371551514,1.2993720157103525,3.75,32.5,0.0,0.0,2.2363805770874023,1.788604337285651,3.5,33.5,0.0
"""How to disable remote control for TP-Link Kasa Smart Plug?""",0.0,0.8593125343322754,0.0,3.25,15.500000000000002,0.0,0.0,1.3998701572418213,2.1430559002065195,3.65,43.5,0.0
"""How to enable local-only control for TP-Link Kasa Smart Plug?""",0.0,1.350795030593872,1.4806095334244083,3.55,36.5,0.0,0.0,1.2584733963012695,2.383840618973192,4.0,36.5,0.0
"""How to fix Wemo Mini Smart Plug not responding to voice commands via Google Home?""",0.0,1.9773881435394287,1.5171528209072545,3.4,15.0,1.0,0.0,2.678208827972412,1.4935355145658675,4.05,40.0,0.0
"""How to fix Wemo Mini Smart Plug not showing in Alexa Routines?""",0.0,2.403144121170044,0.8322430529159612,3.55,41.5,0.0,0.0,2.288703441619873,1.3107858123704248,3.6999999999999997,36.5,0.0
"""How to fix Wemo Mini Smart Plug that is unresponsive after a power outage?""",0.0,1.4791274070739746,1.352148564372844,3.45,38.0,0.0,0.0,2.4124972820281982,1.243524717042582,3.5999999999999996,33.0,0.0
"""How to group multiple Wemo Mini Smart Plugs for simultaneous control?""",0.0,1.3499436378479004,2.2223150033004684,3.65,21.499999999999996,0.0,0.0,2.2894127368927,1.310379710768599,3.55,26.999999999999996,0.0
"""How to fix Wemo Mini Smart Plug not showing in the Home app on iOS?""",0.0,1.068486213684082,0.9359035120828982,3.6,44.5,0.0,0.0,3.129406690597534,0.9586481709180755,3.65,22.5,0.0
"""How to fix Wemo Mini Smart Plug that is stuck on blinking orange?""",0.0,0.9964141845703125,2.0071974395494787,3.3,44.5,0.0,0.0,2.071058750152588,1.4485344753159684,3.5999999999999996,36.0,0.0
"""How to fix Wemo Mini Smart Plug if Away Mode is not working?""",0.0,0.6001510620117188,1.6662471555886131,2.85,26.0,0.0,0.0,2.673703670501709,1.4960521033539298,3.9,18.0,0.0
"""How to fix Wemo Mini Smart Plug if rules are not executing correctly?""",0.0,0.8139493465423584,1.228577680230954,3.2,41.5,0.0,0.0,2.0917396545410156,0.956141934613013,4.15,39.0,0.0
"""How to fix Wemo Mini Smart Plug that wont work after firmware update?""",0.0,1.452042818069458,0.6886849255107,3.45,36.0,0.0,0.0,1.8917384147644043,1.05722862336053,3.5,27.5,0.0
"""What if Wemo Mini Smart Plug turns off shortly after being turned on?""",0.0,0.5974233150482178,1.673854994962495,2.9,17.500000000000004,0.0,0.0,2.615722417831421,1.5292142517615217,3.8,34.0,0.0
"""How to reset Amazon Smart Plug to factory settings?""",0.0,0.6463861465454102,0.0,3.25,41.5,0.0,0.0,1.1717853546142578,0.8533986161055097,3.75,31.5,0.0
"""How to schedule Amazon Smart Plug to turn on/off automatically?""",0.0,1.8047003746032715,1.108217202226305,3.4,33.0,0.0,0.0,1.9151129722595215,1.5664872221401602,3.5,38.0,0.0
"""How to fix Amazon Smart Plug if its not turning on manually?""",0.0,0.688124418258667,0.0,3.1500000000000004,18.5,0.0,0.0,2.1540544033050537,0.9284816562343645,4.0,39.5,0.0
"""Why does Amazon Smart Plug have a delayed response to Alexa commands?""",0.0,0.5552971363067627,1.800837668012179,3.15,35.5,0.0,0.0,1.3874986171722412,2.162164317045218,3.5,39.0,0.0
"""How to fix Amazon Smart Plug not appearing in Alexa routines?""",0.0,1.815613031387329,1.1015563148237606,3.4,17.499999999999996,0.0,0.0,1.6654167175292969,1.2009006388311583,3.4,43.0,0.0
"""Why does Amazon Smart Plug lose connection during peak hours?""",0.0,0.6174662113189697,0.0,2.95,42.0,0.0,0.0,2.134946584701538,1.873583174709314,3.8,34.5,0.0
"""How to fix Amazon Smart Plug that only works intermittently?""",0.0,0.8503310680389404,1.1760125409804456,3.3,39.5,0.0,0.0,2.2671101093292236,1.3232705317903688,4.05,37.0,0.0
"""What if Amazon Smart Plug is blinking rapidly in white?""",0.0,0.8490386009216309,1.1778027511529066,3.2,35.5,0.0,0.0,1.884272575378418,1.061417560354485,3.6999999999999997,35.0,0.0
"""Why does Amazon Smart Plug take a long time to respond to commands?""",0.0,0.8378074169158936,1.193591725031124,3.3,23.0,0.0,0.0,2.251026153564453,1.3327255195368015,3.8,14.5,0.0
"""Why does August Smart Lock keep disconnecting from Wi-Fi?""",0.0,0.5808956623077393,1.7214795442399857,3.3499999999999996,41.0,0.0,0.0,2.5881121158599854,1.1591460747067617,3.6,25.5,0.0
"""How to use August Smart Lock with Apple HomeKit?""",0.0,0.7015469074249268,1.4254214357113713,3.3,31.5,0.0,0.0,1.8594653606414795,1.075577981893484,3.7,33.0,0.0
"""Why does August Smart Lock show offline in the app?""",0.0,0.5717499256134033,1.7490164059509723,3.35,32.0,0.0,0.0,2.1352710723876953,0.9366492272867113,3.8499999999999996,35.5,0.0
"""What if August Smart Lock wont lock after door is closed?""",0.0,0.6575405597686768,1.5208187314746218,3.2,39.0,0.0,0.0,2.6026759147644043,1.1526598386610747,3.5,24.0,0.0
"""How to enable notifications for August Smart Lock?""",0.0,0.671147346496582,0.0,3.2,16.5,0.0,0.0,1.6842706203460693,1.1874576305253484,3.55,22.5,0.0
"""How to remove a user from August Smart Lock access?""",0.0,0.7144851684570312,1.3996091789561773,3.15,31.0,0.0,0.0,1.6825385093688965,1.783020111156977,3.75,25.0,0.0
"""Why does August Smart Lock take longer to respond to commands?""",0.0,0.5838558673858643,1.7127514783388194,3.4,42.0,0.0,0.0,2.220426559448242,1.3510917473191133,3.75,18.999999999999996,0.0
"""What if August Smart Lock doesnt lock when using HomeKit automation?""",0.0,1.1770215034484863,1.6992043001271013,3.35,35.0,0.0,0.0,1.9710133075714111,1.0147064925022389,3.4499999999999997,33.5,0.0
"""How to reset Yale Assure Lock to factory settings?""",0.0,0.7085940837860107,1.411245200720479,3.35,28.5,0.0,0.0,2.0482876300811768,1.464638049824052,3.5,44.0,0.0
"""How to fix Yale Assure Lock that wont unlock remotely?""",0.0,1.0158922672271729,0.9843563459060307,3.25,34.0,0.0,0.0,2.57887864112854,1.163296307222067,3.3,43.0,0.0
"""Why does Yale Assure Lock drain batteries quickly?""",0.0,0.9084975719451904,1.1007184068285218,3.6,36.5,0.0,0.0,1.7928264141082764,1.1155569687407756,3.65,23.0,0.0
"""How to connect Yale Assure Lock to a new Wi-Fi network?""",0.0,0.6231131553649902,1.6048449489341625,3.2,43.0,0.0,0.0,2.4262807369232178,1.2364603791910878,3.55,36.0,0.0
"""How to enable auto-unlock for Yale Assure Lock?""",0.0,0.846360445022583,2.3630593936223687,3.15,33.0,0.0,0.0,1.792468786239624,1.6736693118621828,3.55,34.0,0.0
"""How to fix Yale Assure Lock if the LED indicator doesnt light up?""",0.0,1.1276874542236328,0.8867705287103617,3.55,20.0,0.0,0.0,2.4305567741394043,1.2342850954643239,3.35,34.0,0.0
"""How to fix Schlage Sense that wont connect to Bluetooth?""",0.0,1.3363935947418213,0.7482825448554498,3.35,20.0,0.0,0.0,1.7399516105651855,1.7241858806787962,3.45,34.0,0.0
"""What if Schlage Sense is not responding to app commands?""",0.0,1.9243872165679932,1.0392918757613854,3.5999999999999996,39.0,0.0,0.0,4.593821048736572,1.5237859563388523,3.6999999999999997,44.5,0.0
"""Why is Schlage Sense blinking red?""",0.0,0.5703465938568115,1.7533198423080054,2.95,33.5,0.0,0.0,2.175607919692993,1.3789249307482396,3.8,34.0,0.0
"""How to fix Schlage Sense that wont unlock remotely?""",0.0,0.8679225444793701,1.152176546582216,3.45,40.5,0.0,0.0,2.7653775215148926,1.4464571180174337,3.55,21.5,0.0
"""What if Schlage Sense disconnects frequently from the Wi-Fi bridge?""",0.0,0.7216627597808838,1.385688795006631,3.1500000000000004,29.0,0.0,0.0,2.6662559509277344,1.1251732973933923,3.95,18.999999999999996,0.0
"""What if Schlage Sense wont lock after door is closed?""",0.0,0.6978228092193604,1.4330285378859562,3.15,27.0,0.0,0.0,2.208786964416504,1.3582115651386477,3.65,43.0,0.0
"""How to fix Schlage Sense if it wont connect to the Wi-Fi bridge?""",0.0,1.4180793762207031,1.4103582870856946,3.45,42.5,0.0,0.0,2.2847740650177,1.3130401145264843,3.8499999999999996,36.5,0.0
"""Why does Schlage Sense not follow the set schedule?""",0.0,1.040628433227539,0.9609577905704169,3.25,22.5,0.0,0.0,2.2064967155456543,1.3596213304392935,3.75,18.499999999999996,0.0
"""What if Schlage Sense doesnt lock when using HomeKit automation?""",0.0,1.2574501037597656,2.3857805498849207,3.7,41.5,0.0,0.0,1.8452961444854736,1.083836871374293,3.55,38.0,0.0
"""How to fix Arlo Pro camera that wont sync with the base station?""",0.0,0.8813514709472656,1.1346211278539595,3.5,34.5,0.0,0.0,1.965162754058838,2.0354548200846643,3.75,35.0,0.0
"""How to fix Arlo Pro camera that wont charge?""",0.0,0.6549584865570068,1.5268143256771918,3.0999999999999996,35.5,0.0,0.0,0.9820194244384766,1.0183097962353396,3.4,35.0,0.0
"""Why does Arlo Pro take longer to respond to commands?""",0.0,0.5838775634765625,1.7126878348393222,3.3,33.5,0.0,0.0,2.7665581703186035,1.4458398319306855,3.7,33.0,0.0
"""What if Arlo Pro doesnt record video when motion is detected?""",0.0,0.7068333625793457,1.4147606111158142,3.7,34.0,0.0,0.0,2.515977144241333,1.1923796712014423,3.45,35.0,0.0
"""How to fix Nest Cam that wont connect to Wi-Fi?""",0.0,1.6747112274169922,1.7913536082426955,3.5,36.0,0.0,0.0,2.0520431995391846,0.9746383509129591,3.85,35.0,0.0
"""Why does Nest Cam have delayed notifications?""",0.0,0.9369702339172363,1.0672697635423727,3.25,32.0,0.0,0.0,1.5506184101104736,1.2898079804550582,4.050000000000001,34.0,0.0
"""How to fix Nest Cam that stops recording clips?""",0.0,0.9626724720001221,1.038774899132749,3.6999999999999997,18.0,0.0,0.0,3.2335877418518066,1.5462700873353517,3.55,43.5,0.0
"""What if Nest Cam keeps disconnecting from Wi-Fi?""",0.0,1.0647239685058594,1.8784211299436762,3.5,36.5,0.0,0.0,2.3379435539245605,1.7109052925106227,3.3499999999999996,36.5,0.0
"""Why does Nest Cam have poor video quality?""",0.0,0.6680574417114258,1.4968772706689655,3.25,39.5,0.0,0.0,2.278993844985962,1.316370382746696,4.05,33.0,0.0
"""How to fix Ring Stick Up Cam that stops recording events?""",0.0,0.8575074672698975,1.166170602785368,3.0999999999999996,33.5,0.0,0.0,2.695667028427124,1.4838627908486743,4.05,23.5,0.0
"""How to fix Ring Stick Up Cam if night vision is not working?""",0.0,0.7138774394989014,0.0,3.35,29.5,0.0,0.0,2.1813206672668457,0.9168757395523081,3.8,33.5,0.0
"""How to fix Ring Stick Up Cam that wont charge?""",0.0,0.6808445453643799,0.0,3.35,41.5,0.0,0.0,2.3772010803222656,1.6826510946468416,3.8,16.5,0.0
"""What if Ring Stick Up Cam fails to detect people or animals?""",0.0,0.7456161975860596,1.341172580795054,3.25,32.5,0.0,0.0,2.3387465476989746,1.7103178640439298,3.7,34.0,0.0
"""How to integrate Ring Stick Up Cam with Google Home?""",0.0,0.6729567050933838,1.485979695915689,2.95,14.000000000000005,0.0,0.0,2.0345118045806885,1.4745552192145084,3.8,34.0,0.0
"""How to remove a user from Ring Stick Up Cam access?""",0.0,0.6038835048675537,1.6559485263987415,3.05,35.0,0.0,0.0,1.4256081581115723,1.4029100413175144,3.6999999999999997,35.0,0.0
"""How to fix Ring Video Doorbell that wont charge?""",0.0,0.6840214729309082,1.4619424090810806,3.25,36.0,0.0,0.0,2.4459421634674072,1.2265212337430191,3.5999999999999996,30.5,0.0
"""What if Ring Video Doorbell fails to detect people or animals?""",0.0,0.7083525657653809,1.4117263751541327,3.25,26.0,0.0,0.0,1.8013567924499512,1.665411323605657,3.45,34.0,0.0
"""Why does Ring Video Doorbell take longer to respond to commands?""",0.0,0.581312894821167,1.7202439665639433,3.05,21.0,0.0,0.0,2.262044668197632,1.326233757527142,3.5999999999999996,22.5,0.0
"""How to change Wi-Fi network for Nest Hello?""",0.0,0.6536002159118652,0.0,3.15,19.5,0.0,0.0,2.775639295578003,1.0808320824602167,2.8499999999999996,32.5,0.0
"""Why does Nest Hello have delayed notifications?""",0.0,1.0382273197174072,1.9263604049115166,3.5,13.999999999999998,0.0,0.0,0.37831544876098633,2.6432967600825483,3.45,44.0,0.0
"""How to add Nest Hello to Google Home?""",0.0,0.887747049331665,1.1264469994599637,3.45,25.5,0.0,0.0,1.6218230724334717,0.6165900689146295,3.45,20.5,0.0
"""How to enable motion detection notifications for Nest Hello?""",0.0,0.8667781352996826,1.1536977679453662,3.3,42.5,0.0,0.0,1.5048506259918213,1.3290355636992313,3.75,38.5,0.0
"""How to fix Nest Hello that wont sync with the app?""",0.0,1.0730400085449219,0.9319317006223505,3.45,41.5,0.0,0.0,2.8208611011505127,2.1270100812659454,3.75,27.5,0.0
"""How to fix Nest Hello if the motion sensor is not working?""",0.0,0.9622156620025635,2.0785361109573115,3.45,32.5,0.0,0.0,2.6635029315948486,1.877227143506507,3.6,37.0,0.0
"""Why does Nest Hello take longer to respond to commands?""",0.0,0.7837784290313721,3.827612356860033,3.55,18.499999999999996,0.0,0.0,2.7151994705200195,2.2097823990990118,3.7,31.0,0.0
"""How to fix Nest Hello if it fails to send motion alerts?""",0.0,0.687575101852417,1.4543865787242152,3.1,29.0,0.0,0.0,2.4447999000549316,2.4541885820046563,3.8,34.5,0.0
"""How to disable specific motion zones for Nest Hello?""",0.0,1.1631574630737305,2.579186477530711,3.25,38.0,0.0,0.0,1.6899027824401855,2.3670000674381964,4.0,19.5,0.0
"""Why is Eufy Video Doorbell battery draining quickly?""",0.0,0.7230761051177979,1.3829802878619817,3.2,33.0,0.0,0.0,2.1324880123138428,2.3446790655468344,3.35,28.0,0.0
"""How to change Wi-Fi network for Eufy Video Doorbell?""",0.0,1.6075937747955322,1.866143081066409,3.65,32.0,0.0,0.0,1.67380952835083,2.3897581727480257,4.0,42.5,0.0
"""Why does Eufy Video Doorbell have delayed notifications?""",0.0,0.7053496837615967,4.25320953431188,2.7,29.5,0.0,0.0,0.7693207263946533,2.599695980341696,3.5999999999999996,34.0,0.0
"""How to fix Eufy Video Doorbell that wont sync with the app?""",0.0,1.8572745323181152,1.076846726318251,3.4,37.0,0.0,0.0,2.8580963611602783,1.7494161736272587,3.65,27.5,0.0
"""How to fix Eufy Video Doorbell if the motion sensor is not working?""",0.0,1.5583751201629639,1.925082068614587,3.4000000000000004,37.0,0.0,0.0,2.15338397026062,1.8575414581155782,3.4,25.0,0.0
"""How to fix Eufy Video Doorbell that has audio delay issues?""",0.0,0.5802397727966309,1.7234254645836289,3.1,42.0,0.0,0.0,2.77066707611084,1.4436956480584013,3.8499999999999996,27.5,0.0
"""How to add family profiles to Samsung Family Hub Refrigerator?""",0.0,0.5787076950073242,0.0,3.2,33.0,0.0,0.0,1.8639781475067139,2.1459479046738705,3.9,38.5,0.0
"""Why is Samsung Family Hub Refrigerators water dispenser leaking?""",0.0,0.566962480545044,1.7637851433092187,3.05,36.5,0.0,0.0,3.4752097129821777,1.4387620929243123,3.45,39.5,0.0
"""How to reset LG ThinQ Washer/Dryer to factory settings?""",0.0,0.6420698165893555,1.5574630268574892,3.3,35.5,0.0,0.0,2.2597296237945557,1.7701232739884534,3.75,30.0,0.0
"""How to update firmware on LG ThinQ Washer/Dryer?""",0.0,0.6760950088500977,1.4790820622975616,3.35,24.5,0.0,0.0,1.7996695041656494,1.6669727375258625,3.6,30.0,0.0
