question,rag_memory_diff,rag_elapsed_time,rag_estimated_cpu_usage,rag_psutil_cpu_usage,rag_gpu_load_diff_avg,rag_gpu_memory_used_diff_avg,no_context_memory_diff,no_context_elapsed_time,no_context_estimated_cpu_usage,no_context_psutil_cpu_usage,no_context_gpu_load_diff_avg,no_context_gpu_memory_used_diff_avg
"""How to fix delayed response from Philips Hue lights?""",0.0,0.625338077545166,3.1982699787793742,3.25,35.0,0.0,0.0,2.886486291885376,2.4250937964542474,3.5999999999999996,44.5,0.0
"""Why is the Philips Hue Bridge light flashing?""",0.0,0.5122838020324707,1.95204298092784,2.75,30.5,0.0,0.0,2.668785810470581,1.8735111601626762,3.35,34.5,0.0
"""How to resolve Philips Hue lights not responding to motion sensors?""",0.0,0.5838842391967773,0.0,3.3,22.5,0.0,0.0,3.1686933040618896,2.8402875054092855,3.2,35.0,0.0
"""How to resolve Philips Hue lights not working after a firmware update?""",0.0,0.5988185405731201,3.3399099468210416,3.2,35.5,0.0,0.0,3.417933225631714,2.6331702247745468,3.5,36.5,0.0
"""What if Philips Hue lights are not pairing with the new bridge?""",0.0,0.5550532341003418,1.8016289944151769,2.65,11.5,0.0,0.0,3.463059186935425,1.7325721785628894,3.7,35.0,0.0
"""What if Philips Hue lights are not grouping correctly in the app?""",0.0,0.5019419193267822,1.99226237438052,2.9000000000000004,34.5,0.0,0.0,3.989912748336792,2.7569525184693147,3.4,32.5,0.0
"""Why are Philips Hue lights not turning on after a power cycle?""",0.0,0.5065295696258545,1.9742184069118738,2.95,26.5,0.0,0.0,3.4778897762298584,1.7251840587381742,3.4,35.0,0.0
"""What if Philips Hue lights are not responding to Siri commands after a firmware update?""",0.0,0.5373830795288086,1.8608699047192507,2.8,25.5,0.0,0.0,4.150686979293823,1.6864678148268777,3.4,33.0,0.0
"""How to fix Philips Hue lights that are not turning on with motion detection?""",0.0,0.5497610569000244,1.818972056038053,2.8499999999999996,41.0,0.0,0.0,4.470126628875732,1.3422438552954326,3.3,44.5,0.0
"""What if Philips Hue lights are not dimming when using the Hue Dimmer Switch?""",0.0,0.5294806957244873,1.8886429818413184,2.95,41.0,0.0,0.0,2.9368112087249756,1.7025268717119095,3.8499999999999996,18.5,0.0
"""Why are Philips Hue lights not reconnecting after a power outage?""",0.0,0.7081949710845947,1.412040526733789,3.15,26.5,0.0,0.0,3.805255174636841,1.5767667934578278,3.7,36.0,0.0
"""How to fix Philips Hue lights that are not turning on with smart button commands?""",0.0,0.6672430038452148,1.4987043614360456,2.95,43.0,0.0,0.0,4.454927921295166,2.693646274867456,3.35,30.0,0.0
"""How to fix Philips Hue lights that are not responding after being reset?""",0.0,0.5198683738708496,0.0,2.8,33.5,0.0,0.0,4.348848342895508,1.6096215476070974,3.65,38.0,0.0
"""How to unlink Philips Hue from smart speakers for privacy reasons?""",0.0,0.5361318588256836,1.8652127896127297,2.85,16.0,0.0,0.0,2.874654769897461,1.7393392947073003,4.1,18.999999999999996,0.0
"""How to prevent Philips Hue from sharing usage data with connected services?""",0.0,0.5475022792816162,3.6529528290266384,2.7,40.5,0.0,0.0,1.965198278427124,1.0177090128535693,3.75,44.0,0.0
"""How to ensure Philips Hue firmware updates are secure?""",0.0,0.4989969730377197,0.0,2.8,19.5,0.0,0.0,3.3147287368774414,1.8101028700320345,4.2,22.5,0.0
"""How to prevent Philips Hue from automatically connecting to new devices?""",0.0,0.5555024147033691,0.0,2.9000000000000004,35.0,0.0,0.0,2.578416585922241,3.102679390009866,3.25,38.5,0.0
"""How to limit voice assistant integration with Philips Hue for security?""",0.0,0.4921915531158447,2.0317293006553214,3.25,45.0,0.0,0.0,2.9045403003692627,1.7214428043444054,3.4,33.5,0.0
"""How to prevent Philips Hue from being added to unauthorized smart hubs?""",0.0,0.5785646438598633,0.0,2.85,36.5,0.0,0.0,2.497523784637451,1.6015863490890754,3.65,19.499999999999996,0.0
"""How to control what information is shared between Philips Hue and other smart devices?""",0.0,0.8367710113525391,1.1950700806218317,3.5,35.5,0.0,0.0,3.4712419509887695,2.016569314048194,3.3,39.5,0.0
"""How to ensure Philips Hue system integrity after a network change?""",0.0,0.5946104526519775,1.6817733283010168,3.25,40.0,0.0,0.0,3.8290610313415527,1.566963793705151,3.7,37.0,0.0
"""How to manage security settings after adding new Philips Hue lights?""",0.0,0.5568764209747314,1.795730546914083,3.05,35.0,0.0,0.0,3.466515302658081,2.0193189381372454,3.3499999999999996,41.0,0.0
"""How to ensure that Philips Hue system is not controlled via unauthorized voice assistants?""",0.0,0.8814733028411865,2.268928614801904,3.25,31.5,0.0,0.0,3.038843870162964,1.316290066519741,3.0999999999999996,39.5,0.0
"""Why is TP-Link smart plug not appearing in Google Home?""",0.0,0.9512448310852051,1.0512540697432073,3.1,37.0,0.0,0.0,4.1273980140686035,2.907400730217291,3.45,24.5,0.0
"""What if TP-Link smart plug is not connecting after a firmware update?""",0.0,0.5690767765045166,3.5144642736698275,3.3,35.0,0.0,0.0,2.8368875980377197,1.7624949269963799,3.45,39.5,0.0
"""How to fix TP-Link smart plug that is not syncing with group settings?""",0.0,0.5839288234710693,1.7125374871138836,2.75,39.5,0.0,0.0,2.7701101303100586,1.4439859109691444,3.4,19.0,0.0
"""How to fix TP-Link smart bulb that is not following HomeKit automations?""",0.0,0.5895376205444336,0.0,3.25,35.0,0.0,0.0,3.2891225814819336,1.5201622548674842,3.3499999999999996,41.0,0.0
"""What if TP-Link smart bulb is not updating its status in the app?""",0.0,0.9167134761810303,2.181706773125529,3.2,40.5,0.0,0.0,3.1604526042938232,2.5312830159611432,3.5999999999999996,21.0,0.0
"""Why is TP-Link smart plug flashing rapidly?""",0.0,0.5264294147491455,1.8995899012892565,3.1,28.5,0.0,0.0,2.3624343872070312,1.6931687168374152,3.4,38.0,0.0
"""How to troubleshoot TP-Link smart plug that wont change colors with scenes?""",0.0,0.5506675243377686,1.8159778011298362,2.5,32.0,0.0,0.0,3.710458993911743,1.3475421796072098,3.5,39.5,0.0
"""Why is TP-Link smart plug not showing status changes in real-time?""",0.0,0.5784807205200195,0.0,2.95,41.5,0.0,0.0,3.4740583896636963,1.151391125693524,3.55,32.5,0.0
"""What if TP-Link smart bulb is not connecting after router firmware update?""",0.0,0.6161501407623291,3.245962092170946,3.1,32.0,0.0,0.0,3.6884775161743164,2.168916569212738,3.5,35.0,0.0
"""What if TP-Link smart bulb is not syncing with Apple Shortcuts?""",0.0,0.749535083770752,1.3341603637413793,3.35,20.5,0.0,0.0,3.4630579948425293,2.8876212916134394,3.2,35.5,0.0
"""What if TP-Link smart bulb is not adjusting color temperature correctly?""",0.0,0.5672914981842041,1.7627621834653402,3.35,33.0,0.0,0.0,3.02714467048645,2.973098738143019,3.7,37.5,0.0
"""How to resolve TP-Link smart plug that is not syncing with motion sensor commands?""",0.0,0.7585799694061279,3.954757732857122,3.1500000000000004,17.5,0.0,0.0,3.1836659908294678,2.8269297174777037,4.05,35.0,0.0
"""How to resolve TP-Link smart plug that wont change brightness via Google Home?""",0.0,0.9687159061431885,2.064588789464944,2.85,39.5,0.0,0.0,3.3225033283233643,2.407823020612856,3.95,34.0,0.0
"""How to secure TP-Link smart plug from unauthorized access?""",0.0,0.8131387233734131,2.4596049142787577,3.05,31.5,0.0,0.0,3.716404438018799,1.3453864032801304,3.3499999999999996,18.499999999999996,0.0
"""How to prevent unauthorized changes to TP-Link plug settings?""",0.0,0.475452184677124,0.0,2.75,18.499999999999996,0.0,0.0,2.888369560241699,2.423512592139645,3.3,35.0,0.0
"""How to ensure TP-Link device data is not shared with third parties?""",0.0,0.7542860507965088,2.6515139685900966,3.7,20.0,0.0,0.0,3.4570436477661133,2.6033804941444685,3.3,35.0,0.0
"""How to prevent unauthorized smart hubs from controlling TP-Link plugs?""",0.0,0.6894910335540771,0.0,3.45,32.5,0.0,0.0,3.6541595458984375,2.189285908158915,3.7,43.0,0.0
"""How to verify security settings after adding a new TP-Link plug?""",0.0,0.5736148357391357,3.4866601687916368,3.1,22.5,0.0,0.0,3.552391767501831,0.8445014503875571,3.5,35.0,0.0
"""How to control TP-Link data shared with other smart devices?""",0.0,0.9292492866516113,1.0761374954641256,3.1500000000000004,31.0,0.0,0.0,3.1341559886932373,1.2762606629760265,3.2,22.5,0.0
"""How to maintain TP-Link system integrity after network changes?""",0.0,1.5025360584259033,0.6655414320284048,3.3,36.0,0.0,0.0,3.274940252304077,0.9160472463239746,3.3,43.5,0.0
"""How to disable data sharing with TP-Link cloud services?""",0.0,0.5099763870239258,1.9608751021489452,3.1500000000000004,39.5,0.0,0.0,2.8160860538482666,2.130616708889395,3.3,26.0,0.0
"""How to protect TP-Link smart plug from potential hacking attempts?""",0.0,2.176223039627075,1.3785351709695177,3.1,35.5,0.0,0.0,4.1803905963897705,1.9136967743897961,3.75,38.0,0.0
"""How to limit TP-Link integration to only essential third-party services?""",0.0,0.7593610286712646,1.3168966568515093,3.05,17.5,0.0,0.0,2.331171989440918,1.2869063344912617,3.8,27.0,0.0
"""How to protect TP-Link plugs from rogue firmware installations?""",0.0,0.4836728572845459,2.067513165023873,2.95,24.5,0.0,0.0,2.5068867206573486,0.7978023033586327,3.7,20.0,0.0
"""How to disable Kasa integration with old or unused systems?""",0.0,0.5078752040863037,1.968987640968943,2.7,21.5,0.0,0.0,3.66593599319458,2.1822530493850048,3.8,35.0,0.0
"""How to secure TP-Link system when using public Wi-Fi?""",0.0,2.4973905086517334,2.402507729253828,3.55,17.999999999999996,0.0,0.0,5.6641809940338135,1.942028337651365,3.65,35.0,0.0
"""How to delete account-related data from TP-Link system?""",0.0,0.46811485290527344,2.1362278803891512,2.85,20.5,0.0,0.0,2.334744930267334,1.2849369372678736,3.3,34.5,0.0
"""How to prevent unauthorized pairing of TP-Link devices?""",0.0,0.7600359916687012,1.3157271641898907,3.1,31.5,0.0,0.0,3.2486541271209717,2.46255824318556,3.5999999999999996,35.0,0.0
"""How to manage access control settings for TP-Link devices?""",0.0,0.5073966979980469,1.9708445166171338,2.7,38.5,0.0,0.0,3.9353349208831787,1.524647868764799,4.3,37.5,0.0
"""How to secure TP-Link devices in case of stolen mobile device?""",0.0,0.6896724700927734,1.4499636325407805,3.05,37.5,0.0,0.0,3.950612783432007,2.53125288358738,3.8499999999999996,43.5,0.0
"""How to prevent unauthorized modifications to TP-Link schedules?""",0.0,0.5950484275817871,1.6805354886206203,3.2,35.0,0.0,0.0,2.933030843734741,2.045665497455252,3.7,40.5,0.0
"""How to prevent data leaks from TP-Link devices?""",0.0,0.5561356544494629,0.0,2.75,21.0,0.0,0.0,3.2970056533813477,2.7297496413961824,3.75,26.5,0.0
"""How to check which devices are linked to my TP-Link account?""",0.0,0.6656873226165771,1.5022067658880323,2.95,25.5,0.0,0.0,3.252103567123413,1.229973128911552,3.4,38.0,0.0
"""How to secure TP-Link devices when moving to a new location?""",0.0,0.6213879585266113,1.60930057668262,3.0,36.5,0.0,0.0,4.899492979049683,1.2246165114750307,3.4,34.5,0.0
"""How to protect TP-Link plugs from being accessed through a compromised router?""",0.0,0.5704593658447266,1.7529732350344156,2.85,20.0,0.0,0.0,3.836095094680786,1.3034087728777988,3.9,35.0,0.0
"""What to do if TP-Link Kasa Smart Plug does not power on?""",0.0,0.6890120506286621,2.9027068513167227,2.9,31.5,0.0,0.0,2.66031551361084,1.1276857893927854,3.9499999999999997,34.0,0.0
"""How to reset the TP-Link Kasa Smart Plug to factory settings?""",0.0,0.5820772647857666,1.7179849832613732,2.85,26.5,0.0,0.0,1.3286371231079102,1.505301910668625,3.25,20.5,0.0
"""How to fix TP-Link Kasa Smart Plug losing connection intermittently?""",0.0,0.9654059410095215,1.0358336918403621,3.3499999999999996,33.5,0.0,0.0,2.5369224548339844,1.5767135461228254,3.0999999999999996,39.5,0.0
"""What to do if TP-Link Kasa Smart Plug fails to respond after a power outage?""",0.0,0.6210978031158447,1.610052386248733,3.4,34.0,0.0,0.0,2.831613063812256,1.412622385141615,3.45,22.999999999999996,0.0
"""How to disable remote control for TP-Link Kasa Smart Plug?""",0.0,0.6105196475982666,0.0,2.9,35.0,0.0,0.0,2.1644444465637207,1.3860369596282376,3.7,18.5,0.0
"""How to enable local-only control for TP-Link Kasa Smart Plug?""",0.0,1.1806519031524658,2.5409690968092162,3.3,36.5,1.0,0.0,2.0435197353363037,1.468055310709491,3.4,41.0,0.0
"""How to fix Wemo Mini Smart Plug not responding to voice commands via Google Home?""",0.0,0.8433036804199219,1.1858124460011406,3.1,20.999999999999996,0.0,0.0,4.167421579360962,1.1997826245278556,3.8499999999999996,30.0,0.0
"""How to fix Wemo Mini Smart Plug not showing in Alexa Routines?""",0.0,0.8292970657348633,1.2058405139935744,3.5,26.5,0.0,0.0,5.565889596939087,1.4373263897293385,3.3,26.5,0.0
"""How to fix Wemo Mini Smart Plug that is unresponsive after a power outage?""",0.0,1.0305180549621582,1.9407714308052997,2.9000000000000004,35.5,0.0,0.0,3.0818631649017334,1.2979161584963383,3.9499999999999997,35.0,0.0
"""How to group multiple Wemo Mini Smart Plugs for simultaneous control?""",0.0,0.6589231491088867,1.5176276647003049,3.0999999999999996,32.0,0.0,0.0,2.551807165145874,1.95939570524535,3.65,42.0,0.0
"""How to fix Wemo Mini Smart Plug not showing in the Home app on iOS?""",0.0,0.7739121913909912,1.292136254118392,3.2,33.0,0.0,0.0,3.423129081726074,1.4606519008275152,3.7,26.0,0.0
"""How to fix Wemo Mini Smart Plug that is stuck on blinking orange?""",0.0,0.6049647331237793,1.6529889186051212,3.2,35.0,0.0,0.0,2.9429702758789062,1.6989638125064637,3.45,44.0,0.0
"""How to fix Wemo Mini Smart Plug if Away Mode is not working?""",0.0,0.727625846862793,1.37433270727267,3.0,32.5,0.0,0.0,3.5446841716766357,1.6926754851511148,3.3,25.0,0.0
"""How to fix Wemo Mini Smart Plug if rules are not executing correctly?""",0.0,0.5886874198913574,1.698694360045338,2.8,36.5,0.0,0.0,2.895688533782959,1.7267050449889587,3.6,36.0,0.0
"""How to fix Wemo Mini Smart Plug that wont work after firmware update?""",0.0,0.7963838577270508,1.2556758782813593,3.15,32.5,0.0,0.0,3.004073143005371,2.6630510041433557,3.8,41.5,0.0
"""What if Wemo Mini Smart Plug turns off shortly after being turned on?""",0.0,0.6042520999908447,0.0,3.2,35.0,0.0,0.0,2.9146804809570312,2.74472624092726,3.7,44.5,0.0
"""How to reset Amazon Smart Plug to factory settings?""",0.0,0.6667065620422363,1.4999102407772025,2.8,33.0,0.0,0.0,2.52912974357605,2.372357533352895,3.8499999999999996,42.0,0.0
"""How to schedule Amazon Smart Plug to turn on/off automatically?""",0.0,0.6168551445007324,1.6211261410626094,3.3,30.5,0.0,0.0,3.4234445095062256,1.460517319943615,3.05,28.0,0.0
"""How to fix Amazon Smart Plug if its not turning on manually?""",0.0,0.7016878128051758,1.4251351979490094,3.3,29.5,0.0,0.0,2.773765802383423,1.4420828162794177,3.8,36.0,0.0
"""Why does Amazon Smart Plug have a delayed response to Alexa commands?""",0.0,0.5878183841705322,1.701205724300196,2.7,27.5,0.0,0.0,3.072068691253662,2.6041084376711794,4.1,26.0,0.0
"""How to fix Amazon Smart Plug not appearing in Alexa routines?""",0.0,0.7029986381530762,2.8449557246020274,3.05,25.5,0.0,0.0,4.066694498062134,2.2130996081186627,3.5999999999999996,44.5,0.0
"""Why does Amazon Smart Plug lose connection during peak hours?""",0.0,0.58040452003479,3.4458725439957107,2.75,23.000000000000004,0.0,0.0,3.0120139122009277,1.9920226715067852,3.5,39.5,0.0
"""How to fix Amazon Smart Plug that only works intermittently?""",0.0,0.9098365306854248,1.0990985372347504,3.3,24.5,0.0,0.0,3.270825147628784,1.834399495291839,3.4,35.5,0.0
"""What if Amazon Smart Plug is blinking rapidly in white?""",0.0,0.61541748046875,1.6249132202748848,3.25,33.0,0.0,0.0,2.413004159927368,2.4865270021673935,3.55,34.0,0.0
"""Why does Amazon Smart Plug take a long time to respond to commands?""",0.0,0.5694413185119629,1.7561072010233527,2.5,38.5,0.0,0.0,2.6742515563964844,1.8696820005730628,3.7,35.0,0.0
"""Why does August Smart Lock keep disconnecting from Wi-Fi?""",0.0,0.6468203067779541,1.5460244360299265,3.05,35.0,0.0,0.0,2.9029171466827393,2.066886410056345,3.4,34.0,0.0
"""How to use August Smart Lock with Apple HomeKit?""",0.0,0.6163175106048584,1.6225403023478653,3.05,31.5,0.0,0.0,2.636708974838257,1.517042661200786,3.4,34.0,0.0
"""Why does August Smart Lock show offline in the app?""",0.0,0.6474044322967529,1.5446295238533634,2.95,32.5,0.0,0.0,3.6939094066619873,2.977874871582611,3.65,26.0,0.0
"""What if August Smart Lock wont lock after door is closed?""",0.0,0.6516327857971191,1.5346066401122316,2.85,35.0,0.0,0.0,2.7374467849731445,1.461215619590266,3.25,23.0,0.0
"""How to enable notifications for August Smart Lock?""",0.0,0.6797764301300049,1.4710718931642783,3.4000000000000004,35.5,0.0,0.0,2.6719038486480713,1.1227948945527815,3.25,35.0,0.0
"""How to remove a user from August Smart Lock access?""",0.0,0.5210866928100586,1.9190664697446858,2.5,15.5,0.0,0.0,1.891655683517456,1.0572748610779226,3.8,35.0,0.0
"""Why does August Smart Lock take longer to respond to commands?""",0.0,0.6329569816589355,1.5798861991823854,3.2,33.0,0.0,0.0,2.50455904006958,2.7949031697827884,3.4,44.5,0.0
"""What if August Smart Lock doesnt lock when using HomeKit automation?""",0.0,0.7569937705993652,1.3210148337248802,2.95,42.5,0.0,0.0,3.1156532764434814,1.604799878665095,3.8,40.0,0.0
"""How to reset Yale Assure Lock to factory settings?""",0.0,0.659254789352417,1.5168642172192424,2.8,24.5,0.0,0.0,1.3800230026245117,2.1738768080638864,3.0999999999999996,39.0,0.0
"""How to fix Yale Assure Lock that wont unlock remotely?""",0.0,0.6971068382263184,1.4345003450883331,2.9,34.5,0.0,0.0,3.7172012329101562,2.6901960301385035,3.8499999999999996,43.5,0.0
"""Why does Yale Assure Lock drain batteries quickly?""",0.0,0.6338045597076416,1.5777734392765586,2.85,32.0,0.0,0.0,3.438835859298706,2.326368668736637,3.3,25.0,0.0
"""How to connect Yale Assure Lock to a new Wi-Fi network?""",0.0,0.623131275177002,1.6047982822159554,3.0,33.0,0.0,0.0,2.8207993507385254,2.481566084509814,3.6500000000000004,29.0,0.0
"""How to enable auto-unlock for Yale Assure Lock?""",0.0,0.7507083415985107,2.6641504951703454,3.3,38.0,0.0,0.0,2.9870686531066895,1.0043291093687596,3.6500000000000004,42.5,0.0
"""How to fix Yale Assure Lock if the LED indicator doesnt light up?""",0.0,0.6703710556030273,1.4917111824023936,3.1500000000000004,41.0,0.0,0.0,2.0587217807769775,1.4572148738163924,3.4,43.5,0.0
"""How to fix Schlage Sense that wont connect to Bluetooth?""",0.0,0.8221821784973145,2.4325509021083165,3.05,38.5,0.0,0.0,2.963911294937134,1.01217604087026,3.05,37.5,0.0
"""What if Schlage Sense is not responding to app commands?""",0.0,0.6749773025512695,1.4815312992293292,3.25,42.5,0.0,0.0,3.7386417388916016,2.4072913717236433,3.3,39.5,0.0
"""Why is Schlage Sense blinking red?""",0.0,0.5208485126495361,1.919944044597784,2.9,43.5,0.0,0.0,2.2864224910736084,2.186822435276446,3.45,34.5,0.0
"""How to fix Schlage Sense that wont unlock remotely?""",0.0,0.7644128799438477,1.308193551203047,2.75,35.5,0.0,0.0,3.349085569381714,2.388711734670914,3.55,15.5,0.0
"""What if Schlage Sense disconnects frequently from the Wi-Fi bridge?""",0.0,0.5388083457946777,1.8559474956242752,2.7,35.5,0.0,0.0,3.079077959060669,1.2990901994635402,3.7,28.5,0.0
"""What if Schlage Sense wont lock after door is closed?""",0.0,0.5873100757598877,1.7026780933531382,3.1500000000000004,19.5,0.0,0.0,3.7408127784729004,2.405894262282892,3.4,37.0,0.0
"""How to fix Schlage Sense if it wont connect to the Wi-Fi bridge?""",0.0,0.6670718193054199,1.499088960226693,3.3,34.0,0.0,0.0,3.721604347229004,1.343506599169215,3.45,19.0,0.0
"""Why does Schlage Sense not follow the set schedule?""",0.0,0.9001379013061523,2.2218817773353474,3.2,20.0,0.0,0.0,2.6214451789855957,1.9073448646126816,3.55,35.0,0.0
"""What if Schlage Sense doesnt lock when using HomeKit automation?""",0.0,0.7329490184783936,1.3643513734119441,3.15,36.5,0.0,0.0,4.810566425323486,1.2472543707978476,3.7,36.0,0.0
"""How to fix Arlo Pro camera that wont sync with the base station?""",0.0,0.7242522239685059,1.3807344553526364,2.9000000000000004,31.0,0.0,0.0,3.6033735275268555,1.1100708737085274,3.25,29.0,0.0
"""How to fix Arlo Pro camera that wont charge?""",0.0,0.6604611873626709,1.5140935139462977,3.0,37.5,0.0,0.0,3.1262741088867188,2.5589566753791075,3.3,37.0,0.0
"""Why does Arlo Pro take longer to respond to commands?""",0.0,0.673853874206543,1.4840012624093375,3.25,32.0,0.0,0.0,3.0132830142974854,2.6549115904617224,3.3499999999999996,36.5,0.0
"""What if Arlo Pro doesnt record video when motion is detected?""",0.0,0.7734978199005127,1.292828466058964,3.05,10.999999999999998,0.0,0.0,3.3018932342529297,2.4228524160048655,3.3,35.0,0.0
"""How to fix Nest Cam that wont connect to Wi-Fi?""",0.0,0.710207462310791,2.816078549063413,3.0,25.0,0.0,0.0,3.249932050704956,2.461589927169033,4.15,35.0,0.0
"""Why does Nest Cam have delayed notifications?""",0.0,0.5989630222320557,1.6695521474306665,2.75,35.5,0.0,0.0,2.2795989513397217,2.193368266405151,3.7,41.0,0.0
"""How to fix Nest Cam that stops recording clips?""",0.0,0.7329580783843994,2.72866901802436,3.05,30.5,0.0,0.0,4.285862684249878,2.79990304964722,3.4,23.0,0.0
"""What if Nest Cam keeps disconnecting from Wi-Fi?""",0.0,0.5541050434112549,1.804711961910251,2.95,35.0,0.0,0.0,3.4294965267181396,1.4579399515486524,3.65,41.0,0.0
"""Why does Nest Cam have poor video quality?""",0.0,0.6019916534423828,1.6611525995146437,3.3,23.499999999999996,0.0,0.0,3.2466232776641846,1.2320493195249171,3.3499999999999996,35.0,0.0
"""How to fix Ring Stick Up Cam that stops recording events?""",0.0,0.5726785659790039,1.7461802473601806,3.4,35.0,0.0,0.0,4.5162193775177,1.9928172765038907,3.15,41.0,0.0
"""How to fix Ring Stick Up Cam if night vision is not working?""",0.0,0.5671272277832031,1.7632727737440999,2.95,35.0,0.0,0.0,3.3882522583007812,2.6562367007801115,3.7,40.5,0.0
"""How to fix Ring Stick Up Cam that wont charge?""",0.0,0.777106761932373,2.5736489475736284,3.4000000000000004,26.5,0.0,0.0,1.9501655101776123,1.0255539796818949,3.15,39.5,0.0
"""What if Ring Stick Up Cam fails to detect people or animals?""",0.0,0.5450963973999023,1.834537899666757,2.75,42.0,0.0,0.0,2.9980602264404297,3.0019410286116774,3.4,28.0,0.0
"""How to integrate Ring Stick Up Cam with Google Home?""",0.0,0.6151723861694336,1.625560611109202,3.15,28.0,0.0,0.0,3.182711124420166,2.5135803053624604,3.15,36.0,0.0
"""How to remove a user from Ring Stick Up Cam access?""",0.0,0.6154036521911621,1.6249497324862507,3.25,29.5,0.0,0.0,1.7224640846252441,2.3222545164829396,3.4000000000000004,39.0,0.0
"""How to fix Ring Video Doorbell that wont charge?""",0.0,0.6205489635467529,1.6114763842105613,3.2,34.0,0.0,0.0,4.04092812538147,2.474679006832931,3.55,38.0,0.0
"""What if Ring Video Doorbell fails to detect people or animals?""",0.0,0.6906335353851318,1.4479459058475674,2.9000000000000004,36.5,0.0,0.0,2.9115402698516846,1.7173040853233394,3.5,34.0,0.0
"""Why does Ring Video Doorbell take longer to respond to commands?""",0.0,0.7001965045928955,2.8563410226731314,3.3,31.5,0.0,0.0,2.7972068786621094,2.8599958269179546,3.65,30.5,0.0
"""How to change Wi-Fi network for Nest Hello?""",0.0,0.663794994354248,1.5064892150503617,2.8,39.0,0.0,0.0,2.763402223587036,2.894982109993175,3.8499999999999996,13.0,0.0
"""Why does Nest Hello have delayed notifications?""",0.0,0.6772985458374023,2.952907565342725,2.8,35.5,0.0,0.0,3.0787177085876465,2.5984844202135435,3.3,35.0,0.0
"""How to add Nest Hello to Google Home?""",0.0,1.3916583061218262,1.4371343821973355,3.8,28.0,0.0,0.0,2.2641191482543945,2.208364345071967,3.25,22.5,0.0
"""How to enable motion detection notifications for Nest Hello?""",0.0,0.7910046577453613,3.7926451767703475,3.3,35.0,0.0,0.0,2.9965403079986572,2.3360273116686123,3.65,41.0,0.0
"""How to fix Nest Hello that wont sync with the app?""",0.0,0.6719019412994385,1.488312413665545,3.25,19.5,0.0,0.0,2.8889501094818115,1.3845860428227994,3.65,11.5,0.0
"""How to fix Nest Hello if the motion sensor is not working?""",0.0,0.622593879699707,1.6061834730553666,3.0,17.5,0.0,0.0,4.167833089828491,1.199664164143569,3.3499999999999996,35.0,0.0
"""Why does Nest Hello take longer to respond to commands?""",0.0,0.589402437210083,1.6966336358149445,2.9000000000000004,39.5,0.0,0.0,2.6042470932006836,1.151964422973797,3.25,31.0,0.0
"""How to fix Nest Hello if it fails to send motion alerts?""",0.0,0.5671443939208984,1.7632194035908322,3.2,35.5,0.0,0.0,3.275029420852661,2.137385379022813,3.7,41.0,0.0
"""How to disable specific motion zones for Nest Hello?""",0.0,0.5862078666687012,1.7058795298703258,3.15,27.5,0.0,0.0,2.851444721221924,2.8055953322392253,3.7,35.0,0.0
"""Why is Eufy Video Doorbell battery draining quickly?""",0.0,0.657926082611084,1.519927582188677,2.95,32.0,0.0,0.0,2.6819965839385986,0.7457131049216761,3.7,42.5,0.0
"""How to change Wi-Fi network for Eufy Video Doorbell?""",0.0,0.9041969776153564,2.2119074156558605,3.65,38.0,0.0,0.0,2.953336477279663,1.6930004550667548,3.75,45.0,0.0
"""Why does Eufy Video Doorbell have delayed notifications?""",0.0,0.5889072418212891,1.6980602868955628,3.25,30.5,0.0,0.0,2.3869197368621826,1.256849970139289,3.8499999999999996,38.5,0.0
"""How to fix Eufy Video Doorbell that wont sync with the app?""",0.0,1.2833328247070312,2.337663264154719,3.0,34.0,0.0,0.0,2.5484180450439453,1.569601191523088,4.1,43.0,0.0
"""How to fix Eufy Video Doorbell if the motion sensor is not working?""",0.0,0.7020359039306641,1.424428571815402,2.95,35.5,0.0,0.0,2.4414138793945312,2.047993600019592,3.3,35.0,0.0
"""How to fix Eufy Video Doorbell that has audio delay issues?""",0.0,0.7145373821258545,1.3995069047667492,3.15,34.0,0.0,0.0,2.8563578128814697,2.1005771661167847,3.3,44.0,0.0
"""How to add family profiles to Samsung Family Hub Refrigerator?""",0.0,0.5831036567687988,0.0,2.8,23.0,0.0,0.0,2.745551109313965,1.4569023998240886,3.3,39.5,0.0
"""Why is Samsung Family Hub Refrigerators water dispenser leaking?""",0.0,1.0016908645629883,0.0,3.75,31.5,0.0,0.0,3.200650930404663,1.8746186730335561,3.3499999999999996,36.5,0.0
"""How to reset LG ThinQ Washer/Dryer to factory settings?""",0.0,0.6401548385620117,1.5621220676007133,3.0999999999999996,32.5,0.0,0.0,3.590745449066162,2.2279496314840066,3.8499999999999996,34.0,0.0
"""How to update firmware on LG ThinQ Washer/Dryer?""",0.0,0.6972081661224365,1.434291863735114,3.45,39.5,0.0,0.0,3.9882006645202637,1.5044378417008943,3.25,40.5,0.0
"""How to connect LG ThinQ Washer/Dryer to Google Assistant?""",0.0,1.456254005432129,2.746773560847961,3.45,31.5,0.0,0.0,2.5575530529022217,1.1729961951704302,3.7,42.5,0.0
"""How to add family members to control LG ThinQ Washer/Dryer?""",0.0,0.8549952507019043,1.1695971400755094,3.2,32.0,0.0,0.0,3.478935956954956,1.4372210531795493,3.5999999999999996,43.0,0.0
