question,rag_memory_diff,rag_elapsed_time,rag_estimated_cpu_usage,rag_psutil_cpu_usage,rag_gpu_load_diff_avg,rag_gpu_memory_used_diff_avg,no_context_memory_diff,no_context_elapsed_time,no_context_estimated_cpu_usage,no_context_psutil_cpu_usage,no_context_gpu_load_diff_avg,no_context_gpu_memory_used_diff_avg
"""How to resolve Philips Hue lights not syncing with music?""",0.0,0.5078511238098145,0.0,3.2,22.0,0.0,0.0,3.304816722869873,3.6310636886329517,3.85,17.000000000000004,0.0
"""How to fix delayed response from Philips Hue lights?""",0.0,0.46787071228027344,2.1373425900646486,2.85,7.5,0.0,0.0,3.1795313358306885,3.1451176112994084,3.8499999999999996,27.0,0.0
"""Why is the Philips Hue Bridge light flashing?""",0.0,0.45502495765686035,2.1976816505814663,3.15,36.5,0.0,0.0,2.3196182250976562,2.586632548012653,3.25,33.0,0.0
"""How to resolve Philips Hue lights not responding to motion sensors?""",0.0,0.5145080089569092,1.9436043416048008,3.35,31.5,0.0,0.0,3.091797351837158,2.264055241473249,3.4,32.0,0.0
"""How to resolve Philips Hue lights not working after a firmware update?""",0.0,0.7788276672363281,2.567962187445917,3.9,33.5,0.0,0.0,3.060234546661377,2.287406371396211,3.95,29.5,0.0
"""What if Philips Hue lights are not pairing with the new bridge?""",0.0,0.5032539367675781,1.9870684100825022,2.9000000000000004,2.5,0.0,0.0,3.0822885036468506,2.9199083698206287,3.6999999999999997,35.0,0.0
"""What if Philips Hue lights are not grouping correctly in the app?""",0.0,0.610496997833252,3.2760193860061904,2.7,32.5,0.0,0.0,3.136143207550049,2.8697669093467257,3.8,17.000000000000004,0.0
"""Why are Philips Hue lights not turning on after a power cycle?""",0.0,0.4326183795928955,2.3115060459061287,3.0999999999999996,6.5,0.0,0.0,3.1772866249084473,3.147339595240011,3.3,26.0,0.0
"""What if Philips Hue lights are not responding to Siri commands after a firmware update?""",0.0,0.5450263023376465,1.834773836988689,3.6,24.5,0.0,0.0,2.925497531890869,3.4182219916407623,3.5999999999999996,27.0,0.0
"""How to fix Philips Hue lights that are not turning on with motion detection?""",0.0,0.4498741626739502,2.2228438149355294,2.6500000000000004,15.0,0.0,0.0,3.6669654846191406,3.2724605809173037,3.5,30.0,0.0
"""What if Philips Hue lights are not dimming when using the Hue Dimmer Switch?""",0.0,0.47383689880371094,2.1104308307883937,2.8,13.999999999999998,0.0,0.0,2.7147412300109863,3.3152331060164872,3.3,39.5,0.0
"""Why are Philips Hue lights not reconnecting after a power outage?""",0.0,0.48309898376464844,2.0699691649272483,3.6,10.5,0.0,0.0,3.041991949081421,1.9723918078781617,3.15,29.5,0.0
"""How to fix Philips Hue lights that are not turning on with smart button commands?""",0.0,0.6884765625,2.904964539006514,2.85,26.0,0.0,0.0,3.6729371547698975,4.083925035450352,4.05,2.5000000000000018,0.0
"""How to fix Philips Hue lights that are not responding after being reset?""",0.0,0.4938204288482666,2.0250276043314033,2.55,23.5,0.0,0.0,3.1918535232543945,3.1329758484045076,4.5,31.5,0.0
"""How to unlink Philips Hue from smart speakers for privacy reasons?""",0.0,0.4859578609466553,2.0577915913348357,2.6,-1.5,0.0,0.0,2.4827165603637695,1.6111384053494697,3.3499999999999996,29.5,0.0
"""How to prevent Philips Hue from sharing usage data with connected services?""",0.0,0.44761061668395996,2.2340846323280394,3.55,7.000000000000002,0.0,0.0,2.540393352508545,3.936398270813262,3.45,39.5,0.0
"""How to ensure Philips Hue firmware updates are secure?""",0.0,0.42340803146362305,4.7235759630871135,2.2,11.500000000000002,0.0,0.0,2.9419610500335693,2.7192746144303426,3.7,37.5,0.0
"""How to prevent Philips Hue from automatically connecting to new devices?""",0.0,0.4821798801422119,2.073914821384866,3.1,17.0,0.0,0.0,2.2540159225463867,2.2182629456984713,3.6999999999999997,28.0,0.0
"""How to limit voice assistant integration with Philips Hue for security?""",0.0,0.4032447338104248,0.0,2.65,27.499999999999996,0.0,0.0,2.7326390743255615,1.09783982384887,3.15,34.5,0.0
"""How to prevent Philips Hue from being added to unauthorized smart hubs?""",0.0,0.4515981674194336,0.0,3.3499999999999996,12.0,0.0,0.0,2.4501655101776123,3.265085549024772,3.8499999999999996,35.0,0.0
"""How to control what information is shared between Philips Hue and other smart devices?""",0.0,0.45711588859558105,2.1876290563271805,2.85,23.5,0.0,0.0,2.7416374683380127,1.8237276291058016,3.15,33.0,0.0
"""How to ensure Philips Hue system integrity after a network change?""",0.0,0.39049839973449707,0.0,3.0999999999999996,23.5,0.0,0.0,2.573657751083374,1.554208207488675,3.8,26.0,0.0
"""How to manage security settings after adding new Philips Hue lights?""",0.0,0.4864821434020996,2.055573906592428,2.4000000000000004,16.999999999999996,0.0,0.0,2.810645341873169,3.2021115812504233,3.4000000000000004,29.5,0.0
"""How to ensure that Philips Hue system is not controlled via unauthorized voice assistants?""",0.0,0.6251096725463867,1.5997192875381157,3.55,26.5,0.0,0.0,3.004209280014038,1.664331454291048,3.3,32.5,0.0
"""Why is TP-Link smart plug not appearing in Google Home?""",0.0,0.5935332775115967,1.684825498231602,3.3499999999999996,22.0,0.0,0.0,3.06115984916687,1.960041388113883,3.6,31.0,0.0
"""What if TP-Link smart plug is not connecting after a firmware update?""",0.0,0.5387654304504395,1.8560953310691315,2.75,23.5,0.0,0.0,2.6371757984161377,1.5167741196478315,3.3,31.0,0.0
"""How to fix TP-Link smart plug that is not syncing with group settings?""",0.0,0.518444299697876,3.857695033325306,3.3499999999999996,7.500000000000002,0.0,0.0,3.489215612411499,1.4329868243780066,3.45,28.5,0.0
"""How to fix TP-Link smart bulb that is not following HomeKit automations?""",0.0,0.5155115127563477,1.9398208871267875,3.9,30.0,0.0,0.0,3.1717331409454346,3.152850367802393,3.3,33.0,0.0
"""What if TP-Link smart bulb is not updating its status in the app?""",0.0,0.4336574077606201,2.305967757277454,2.75,32.0,0.0,0.0,2.921203851699829,2.7385969641741954,3.65,29.0,0.0
"""Why is TP-Link smart plug flashing rapidly?""",0.0,0.5487716197967529,1.8222516688652355,2.85,31.5,0.0,0.0,2.562375068664551,3.5123663627782276,3.5,14.5,0.0
"""How to troubleshoot TP-Link smart plug that wont change colors with scenes?""",0.0,0.4978296756744385,0.0,3.0,15.0,0.0,0.0,3.349137544631958,3.2844276633639273,4.1,18.0,0.0
"""Why is TP-Link smart plug not showing status changes in real-time?""",0.0,0.8940308094024658,2.237059370848464,2.9000000000000004,20.0,0.0,0.0,2.4265408515930176,2.4726556719869492,4.15,3.5000000000000018,0.0
"""What if TP-Link smart bulb is not connecting after router firmware update?""",0.0,0.5692617893218994,1.7566610279458674,3.25,30.0,0.0,0.0,3.1774957180023193,2.5177059892405182,3.5,21.5,0.0
"""What if TP-Link smart bulb is not syncing with Apple Shortcuts?""",0.0,0.6299877166748047,1.587332536067056,3.75,29.5,0.0,0.0,2.7903707027435303,2.5086272562703744,3.3,21.5,0.0
"""What if TP-Link smart bulb is not adjusting color temperature correctly?""",0.0,0.5212652683258057,1.918409034256783,2.4,27.0,0.0,0.0,2.903580665588379,2.7552187872073937,4.1,28.5,0.0
"""How to resolve TP-Link smart plug that is not syncing with motion sensor commands?""",0.0,0.43294239044189453,2.3097761320618986,3.0999999999999996,4.5,0.0,0.0,2.6698343753814697,2.2473304169447696,3.7,29.5,0.0
"""How to resolve TP-Link smart plug that wont change brightness via Google Home?""",0.0,0.4682488441467285,2.1356165904109647,3.1,21.5,0.0,0.0,3.2182953357696533,3.7286820344381666,3.5999999999999996,28.0,0.0
"""How to secure TP-Link smart plug from unauthorized access?""",0.0,0.6173539161682129,1.6198164032185998,2.85,30.0,0.0,0.0,3.237473487854004,3.7065940601585563,3.35,29.0,0.0
"""How to prevent unauthorized changes to TP-Link plug settings?""",0.0,0.4297177791595459,2.3271087408924958,3.1,28.0,0.0,0.0,2.662644147872925,3.380098691441496,3.3499999999999996,30.5,0.0
"""How to ensure TP-Link device data is not shared with third parties?""",0.0,0.5783126354217529,1.7291685132752281,3.45,29.5,0.0,0.0,2.470651626586914,3.238012155947763,3.3,32.0,0.0
"""How to prevent unauthorized smart hubs from controlling TP-Link plugs?""",0.0,0.4746279716491699,2.106913329456445,3.1500000000000004,26.0,0.0,0.0,3.418959856033325,2.6323795478671825,3.8,30.0,0.0
"""How to verify security settings after adding a new TP-Link plug?""",0.0,0.45421767234802246,0.0,2.7,15.500000000000002,0.0,0.0,3.4003829956054688,3.2349297165101527,3.9,35.0,0.0
"""How to control TP-Link data shared with other smart devices?""",0.0,1.4785966873168945,3.3815847437560227,3.45,7.0,0.0,0.0,3.553135395050049,2.5329741198541798,3.5999999999999996,34.0,0.0
"""How to maintain TP-Link system integrity after network changes?""",0.0,0.6400790214538574,3.1246142006917497,3.15,27.5,0.0,0.0,1.9460070133209229,4.110982100905986,3.75,32.5,0.0
"""How to disable data sharing with TP-Link cloud services?""",0.0,0.4552319049835205,2.1966825898037876,2.75,23.500000000000004,0.0,0.0,2.2380642890930176,3.574517514526106,4.1,19.0,0.0
"""How to protect TP-Link smart plug from potential hacking attempts?""",0.0,1.273895025253296,3.13997615243476,3.55,30.0,0.0,0.0,2.9794886112213135,1.678140329575179,3.95,27.5,0.0
"""How to limit TP-Link integration to only essential third-party services?""",0.0,0.5460042953491211,3.6629748466029945,3.15,35.0,0.0,0.0,2.8953866958618164,2.0722620603924575,3.55,29.0,0.0
"""How to protect TP-Link plugs from rogue firmware installations?""",0.0,0.5029878616333008,1.9881195477626723,3.3,23.0,0.0,0.0,2.3630645275115967,2.539075818771006,3.9,30.0,0.0
"""How to disable Kasa integration with old or unused systems?""",0.0,0.4169013500213623,0.0,2.65,18.5,0.0,0.0,2.323418617248535,2.1520013495975863,3.8,28.0,0.0
"""How to secure TP-Link system when using public Wi-Fi?""",0.0,1.0221567153930664,2.9349706897405405,3.35,31.5,0.0,0.0,2.704895496368408,2.218200299440446,4.15,23.0,0.0
"""How to delete account-related data from TP-Link system?""",0.0,0.45960402488708496,2.175785993706627,7.800000000000001,16.5,0.0,0.0,3.102729320526123,2.2560782062717424,3.4499999999999997,29.5,0.0
"""How to prevent unauthorized pairing of TP-Link devices?""",0.0,0.4970054626464844,2.0120503196770327,2.8,18.5,0.0,0.0,2.225992441177368,2.246189118842836,5.05,27.0,0.0
"""How to manage access control settings for TP-Link devices?""",0.0,0.4741852283477783,2.1088805391193852,2.9,22.0,0.0,0.0,3.840900421142578,3.384623024444968,3.9,20.5,0.0
"""How to secure TP-Link devices in case of stolen mobile device?""",0.0,0.598541259765625,3.341457196756588,2.8,30.0,0.0,0.0,2.852041721343994,2.4543820476445743,4.05,39.5,0.0
"""How to prevent unauthorized modifications to TP-Link schedules?""",0.0,0.4877815246582031,2.050098147320786,3.2,32.5,0.0,0.0,2.9275410175323486,3.415836000286225,3.4,32.0,0.0
"""How to prevent data leaks from TP-Link devices?""",0.0,0.5123026371002197,1.9519712130720217,3.1500000000000004,34.0,0.0,0.0,3.4734785556793213,1.4394791618401503,4.25,39.0,0.0
"""How to check which devices are linked to my TP-Link account?""",0.0,0.46976232528686523,4.2574721137524,2.75,35.0,0.0,0.0,2.3703675270080566,1.6875020242320082,6.6000000000000005,34.5,0.0
"""How to secure TP-Link devices when moving to a new location?""",0.0,0.4829995632171631,2.0703952470261306,12.95,19.5,0.0,0.0,2.6500515937805176,2.6414580064888282,6.6,28.5,0.0
"""How to protect TP-Link plugs from being accessed through a compromised router?""",0.0,0.6002802848815918,3.331776922166988,2.95,19.0,0.0,0.0,2.8213961124420166,3.189910115886042,4.15,29.5,0.0
"""What to do if TP-Link Kasa Smart Plug does not power on?""",0.0,0.6519215106964111,3.0678539781010055,2.8499999999999996,30.0,0.0,0.0,3.024561643600464,1.983758543223826,3.3,28.5,0.0
"""How to reset the TP-Link Kasa Smart Plug to factory settings?""",0.0,0.547631025314331,1.8260470166505418,3.7,33.0,0.0,0.0,2.3054916858673096,3.9037226007662587,3.4,3.0000000000000018,0.0
"""How to fix TP-Link Kasa Smart Plug losing connection intermittently?""",0.0,0.5979816913604736,3.344584004653025,2.8,29.5,0.0,0.0,3.0809221267700195,2.596625189091088,4.05,28.0,0.0
"""What to do if TP-Link Kasa Smart Plug fails to respond after a power outage?""",0.0,0.4927682876586914,0.0,2.6500000000000004,22.5,0.0,0.0,2.984520673751831,1.6753108946347226,4.2,28.499999999999996,0.0
"""How to disable remote control for TP-Link Kasa Smart Plug?""",0.0,0.4794895648956299,2.0855511218855844,9.95,21.5,0.0,0.0,2.817100763320923,2.4848241465629473,3.75,29.0,0.0
"""How to enable local-only control for TP-Link Kasa Smart Plug?""",0.0,0.4917178153991699,2.033686737966376,2.35,23.5,0.0,0.0,2.0169851779937744,2.47894731927199,4.15,29.5,0.0
"""How to fix Wemo Mini Smart Plug not responding to voice commands via Google Home?""",0.0,0.625319242477417,1.5991831564901904,3.5,33.5,0.0,0.0,2.9368441104888916,2.724012477008214,3.1999999999999997,35.5,0.0
"""How to fix Wemo Mini Smart Plug not showing in Alexa Routines?""",0.0,0.6270599365234375,3.1894877722332975,2.7,26.0,0.0,0.0,3.9958996772766113,3.0030783976486126,3.75,33.0,0.0
"""How to fix Wemo Mini Smart Plug that is unresponsive after a power outage?""",0.0,0.6498949527740479,3.0774204222728305,3.5,18.499999999999996,0.0,0.0,3.343487024307251,4.187245201856516,3.7,29.0,0.0
"""How to group multiple Wemo Mini Smart Plugs for simultaneous control?""",0.0,0.6299505233764648,3.1748525094963567,3.6999999999999997,29.5,0.0,0.0,2.6954710483551025,1.8549633478914054,3.3,28.5,0.0
"""How to fix Wemo Mini Smart Plug not showing in the Home app on iOS?""",0.0,0.6282341480255127,3.1835264069723936,2.75,27.0,0.0,0.0,2.975191593170166,2.688902462068425,4.45,33.5,0.0
"""How to fix Wemo Mini Smart Plug that is stuck on blinking orange?""",0.0,0.4634103775024414,2.1579145581257992,2.45,17.0,0.0,0.0,3.2384274005889893,3.7055022440268237,3.8,27.5,0.0
"""How to fix Wemo Mini Smart Plug if Away Mode is not working?""",0.0,0.5159811973571777,1.938055117358977,3.5,27.0,0.0,0.0,3.510272741317749,3.133659635767014,3.65,33.5,0.0
"""How to fix Wemo Mini Smart Plug if rules are not executing correctly?""",0.0,0.5988912582397461,1.669752206666496,3.6999999999999997,34.5,0.0,0.0,3.542433023452759,3.105210437903809,4.15,19.0,0.0
"""How to fix Wemo Mini Smart Plug that wont work after firmware update?""",0.0,0.6145877838134766,1.6271068614383395,4.25,17.5,0.0,0.0,3.6742730140686035,2.4494641431217854,3.55,16.5,0.0
"""What if Wemo Mini Smart Plug turns off shortly after being turned on?""",0.0,0.4757089614868164,2.102125629236867,3.0,10.0,0.0,0.0,3.067885637283325,2.6076591326537453,4.4,28.5,0.0
"""How to reset Amazon Smart Plug to factory settings?""",0.0,0.49176669120788574,2.033484613497745,2.75,16.0,0.0,0.0,1.9078810214996338,2.096566795793452,3.4,28.5,0.0
"""How to schedule Amazon Smart Plug to turn on/off automatically?""",0.0,0.6557862758636475,3.0497741011189223,3.1,13.500000000000002,0.0,0.0,3.0368268489837646,2.305037576423723,5.199999999999999,30.5,0.0
"""How to fix Amazon Smart Plug if its not turning on manually?""",0.0,0.5551307201385498,3.6027550402962447,2.8499999999999996,18.0,0.0,0.0,2.6384401321411133,1.5160472853912688,4.55,30.0,0.0
"""Why does Amazon Smart Plug have a delayed response to Alexa commands?""",0.0,0.44440531730651855,2.2501980985735215,5.4,15.500000000000002,0.0,0.0,2.832773208618164,2.4710767451146047,4.15,29.0,0.0
"""How to fix Amazon Smart Plug not appearing in Alexa routines?""",0.0,0.5613889694213867,1.7812961323942154,2.95,30.0,0.0,0.0,2.424576759338379,2.474658711830341,3.95,28.0,0.0
"""Why does Amazon Smart Plug lose connection during peak hours?""",0.0,0.5086519718170166,1.9659807794113386,3.4000000000000004,34.5,0.0,0.0,2.815540075302124,1.7758582248072554,3.9000000000000004,23.0,0.0
"""How to fix Amazon Smart Plug that only works intermittently?""",0.0,0.6920740604400635,2.8898641262891713,3.4,30.0,0.0,0.0,2.832740068435669,3.177135841118318,3.95,20.0,0.0
"""What if Amazon Smart Plug is blinking rapidly in white?""",0.0,0.5196506977081299,3.8487391796445225,2.6500000000000004,27.0,0.0,0.0,2.937224864959717,1.7022871008779843,4.6,38.5,0.0
"""Why does Amazon Smart Plug take a long time to respond to commands?""",0.0,0.5603723526000977,1.784527725827276,5.550000000000001,27.5,0.0,0.0,2.502013683319092,1.9983903498745716,12.8,27.5,0.0
"""Why does August Smart Lock keep disconnecting from Wi-Fi?""",0.0,0.4837355613708496,2.0672451642075025,4.199999999999999,23.0,0.0,0.0,3.1735363006591797,2.2057412730858155,6.2,20.5,0.0
"""How to use August Smart Lock with Apple HomeKit?""",0.0,0.637972354888916,1.5674660388273576,4.65,31.0,0.0,0.0,3.0789973735809326,1.9486863001196828,8.899999999999999,29.0,282.5
"""Why does August Smart Lock show offline in the app?""",0.0,0.49461984634399414,2.021754701905877,15.65,37.5,0.0,0.0,2.647170305252075,1.888809341084315,15.75,21.0,0.0
"""What if August Smart Lock wont lock after door is closed?""",0.0,0.5039870738983154,1.9841778723945862,15.4,18.5,0.0,0.0,2.993644952774048,1.6702047433409295,16.700000000000003,31.0,0.0
"""How to enable notifications for August Smart Lock?""",0.0,0.511784553527832,1.9539472090525887,15.3,17.500000000000004,0.0,0.0,3.3634886741638184,1.4865517575268015,16.05,29.0,0.0
"""How to remove a user from August Smart Lock access?""",0.25,0.4938488006591797,2.0249112656835657,15.25,35.0,0.0,0.0,2.0647382736206055,1.4529686587053416,16.2,31.5,0.0
"""Why does August Smart Lock take longer to respond to commands?""",0.0,0.5154085159301758,0.0,15.1,14.0,0.0,0.0,2.8059799671173096,2.1382903906348867,16.15,31.5,0.0
"""What if August Smart Lock doesnt lock when using HomeKit automation?""",0.0,0.6151504516601562,1.625618573965364,15.85,28.0,0.0,0.0,3.0956943035125732,1.9381758700122214,16.15,15.0,0.0
"""How to reset Yale Assure Lock to factory settings?""",0.0,0.5418562889099121,3.6910155717162993,15.75,29.5,0.0,0.0,2.187624931335449,1.8284670021370526,16.6,31.0,0.0
"""How to fix Yale Assure Lock that wont unlock remotely?""",0.0,0.5361590385437012,1.8651182356602662,15.350000000000001,19.0,0.0,0.0,3.170337677001953,1.5771190672440056,15.8,22.5,0.0
"""Why does Yale Assure Lock drain batteries quickly?""",0.0,0.43444395065307617,2.3017928975552415,15.55,15.0,0.0,0.0,2.5741498470306396,1.9423888651108085,15.7,20.5,0.0
"""How to connect Yale Assure Lock to a new Wi-Fi network?""",0.0,0.47287964820861816,2.114702977358681,15.2,16.5,0.0,0.0,2.8153886795043945,1.7759537204930045,16.7,24.5,0.0
"""How to enable auto-unlock for Yale Assure Lock?""",0.0,0.5248425006866455,1.9053335023188895,15.3,25.0,0.0,0.0,2.0144755840301514,1.9856284343727473,16.0,28.0,0.0
"""How to fix Yale Assure Lock if the LED indicator doesnt light up?""",0.0,0.49874210357666016,2.0050442760451315,15.350000000000001,19.5,0.0,0.0,2.7967121601104736,2.145376304926035,16.65,36.5,0.0
"""How to fix Schlage Sense that wont connect to Bluetooth?""",0.0,0.4395613670349121,2.2749951997544584,15.45,15.999999999999996,0.0,0.0,3.074720859527588,2.2766294307042383,15.9,29.0,0.0
"""What if Schlage Sense is not responding to app commands?""",0.0,0.5447015762329102,1.835867645028331,16.2,28.5,0.0,0.0,2.70406174659729,1.8490702019992165,15.95,22.5,0.0
"""Why is Schlage Sense blinking red?""",0.0,0.49016714096069336,2.040120433291392,15.0,16.0,0.0,0.0,4.017881631851196,2.4888737191072043,16.2,24.0,0.0
"""How to fix Schlage Sense that wont unlock remotely?""",0.0,0.6002805233001709,1.6658877994264683,15.3,19.5,0.0,0.0,2.9719955921173096,2.6917940326754515,13.55,36.5,0.0
"""What if Schlage Sense disconnects frequently from the Wi-Fi bridge?""",0.0,0.4176344871520996,2.394438272617413,9.350000000000001,7.0000000000000036,1.0,0.0,3.0381104946136475,1.645759760504593,10.25,23.500000000000004,0.0
"""What if Schlage Sense wont lock after door is closed?""",0.0,0.4470210075378418,2.237031332173532,15.55,12.5,0.0,0.0,3.201430082321167,1.8741624354484399,16.25,25.5,0.0
"""How to fix Schlage Sense if it wont connect to the Wi-Fi bridge?""",0.0,0.5775158405303955,1.7315542359507954,15.75,32.5,0.0,0.0,3.505584478378296,1.7115548168942518,16.15,29.0,0.0
"""Why does Schlage Sense not follow the set schedule?""",0.0,0.5626816749572754,1.7772037805884882,16.05,21.0,0.0,0.0,3.0719897747039795,1.6276095842413802,15.600000000000001,30.0,0.0
"""What if Schlage Sense doesnt lock when using HomeKit automation?""",0.0,0.5721654891967773,1.7477460959816358,15.45,28.5,0.0,0.0,3.136167049407959,2.550884526865384,16.15,27.5,0.0
"""How to fix Arlo Pro camera that wont sync with the base station?""",0.0,0.6007192134857178,1.6646712433240791,15.399999999999999,32.5,0.0,0.0,3.5488030910491943,1.9724960276477541,14.25,20.5,0.0
"""How to fix Arlo Pro camera that wont charge?""",0.0,0.48953771591186523,2.0427435261783327,13.5,17.000000000000004,0.0,0.0,2.9040026664733887,1.3774092035728782,15.9,28.0,0.0
"""Why does Arlo Pro take longer to respond to commands?""",0.0,0.5150816440582275,1.9414397921884912,15.3,3.4999999999999982,0.0,0.0,2.219960927963257,1.3513751355764754,15.85,29.0,0.0
"""What if Arlo Pro doesnt record video when motion is detected?""",0.0,0.575402021408081,1.73791534056826,15.3,36.0,0.0,0.0,2.8635354042053223,1.7460933057283383,16.2,39.5,0.0
"""How to fix Nest Cam that wont connect to Wi-Fi?""",0.0,0.58907151222229,1.697586760271945,15.25,36.0,0.0,0.0,3.242629051208496,1.541958676444253,15.9,28.5,0.0
"""Why does Nest Cam have delayed notifications?""",0.0,0.4208791255950928,2.3759790856531664,15.45,6.500000000000002,0.0,0.0,2.7245514392852783,1.468131576568516,15.8,8.0,0.0
"""How to fix Nest Cam that stops recording clips?""",0.0,0.5859615802764893,1.706596530663456,15.5,31.0,0.0,0.0,3.113273859024048,1.9272316769071454,16.299999999999997,27.5,0.0
"""What if Nest Cam keeps disconnecting from Wi-Fi?""",0.0,0.41944169998168945,2.384121559784697,14.75,24.5,0.0,0.0,2.991647958755493,2.0055835722385265,16.5,30.0,0.0
"""Why does Nest Cam have poor video quality?""",0.0,0.5114450454711914,1.955244280600658,15.600000000000001,36.5,0.0,0.0,4.004162549972534,1.4984406664614787,16.2,35.0,0.0
"""How to fix Ring Stick Up Cam that stops recording events?""",0.0,0.5940959453582764,1.6832298011999207,15.4,23.5,0.0,0.0,3.2613935470581055,1.8397043820149555,16.15,31.0,0.0
"""How to fix Ring Stick Up Cam if night vision is not working?""",0.0,0.684431791305542,1.4610659713723257,15.95,22.0,0.0,0.0,3.118197202682495,1.603490630964742,15.75,16.5,0.0
"""How to fix Ring Stick Up Cam that wont charge?""",0.0,0.5601150989532471,1.7853473364097987,15.75,23.5,0.0,0.0,2.68320369720459,1.490755250585886,15.649999999999999,29.0,0.0
"""What if Ring Stick Up Cam fails to detect people or animals?""",0.0,0.5687587261199951,0.0,15.6,20.0,0.0,0.0,3.0078065395355225,1.3298727652272215,16.299999999999997,32.5,0.0
"""How to integrate Ring Stick Up Cam with Google Home?""",0.0,0.6039202213287354,1.6558478499059843,15.3,29.0,0.0,0.0,3.4772543907165527,1.4379160792352081,16.55,32.0,0.0
"""How to remove a user from Ring Stick Up Cam access?""",0.0,0.4920516014099121,4.064614349940097,15.45,21.0,0.0,0.0,1.7142174243927002,1.7500697153763507,16.05,29.0,0.0
"""How to fix Ring Video Doorbell that wont charge?""",0.0,0.5050323009490967,1.9800713699354549,15.3,13.5,0.0,0.0,2.7840542793273926,2.5143187947082297,16.3,27.0,0.0
"""What if Ring Video Doorbell fails to detect people or animals?""",0.0,0.5439960956573486,1.8382484874100435,15.35,30.5,0.0,0.0,2.7976057529449463,2.5021395500889865,16.15,25.5,0.0
"""Why does Ring Video Doorbell take longer to respond to commands?""",0.0,0.43483424186706543,2.299726892954313,13.55,11.5,0.0,0.0,2.7864387035369873,1.7944051644324162,8.8,24.5,0.0
"""How to change Wi-Fi network for Nest Hello?""",0.0,0.5018324851989746,1.9926968251276849,15.45,17.000000000000004,0.0,0.0,3.041193962097168,3.6170004732004943,16.0,28.0,0.0
"""Why does Nest Hello have delayed notifications?""",0.0,0.4980485439300537,2.007836409094153,15.100000000000001,37.5,0.0,0.25,2.7121634483337402,1.8435467092039872,15.9,34.0,0.0
"""How to add Nest Hello to Google Home?""",0.0,0.7803292274475098,1.281510373862293,13.35,24.500000000000004,0.0,0.0,2.869392156600952,2.091035199282633,9.35,31.0,2.0
"""How to enable motion detection notifications for Nest Hello?""",0.0,0.5331792831420898,0.0,15.7,31.0,0.0,0.0,2.732567071914673,1.829781252723496,16.15,29.5,0.0
"""How to fix Nest Hello that wont sync with the app?""",0.0,0.5281319618225098,1.8934661643052808,15.350000000000001,28.0,0.0,0.0,2.7519493103027344,1.816893930887473,16.35,34.0,0.0
"""How to fix Nest Hello if the motion sensor is not working?""",0.0,0.5116324424743652,1.9545281279718583,15.2,28.0,0.0,0.0,3.0398943424224854,1.3158352065665726,15.7,33.5,0.0
"""Why does Nest Hello take longer to respond to commands?""",0.0,0.48731184005737305,0.0,15.700000000000001,31.5,0.0,0.0,2.69569730758667,1.4838461235029852,15.65,27.5,0.0
"""How to fix Nest Hello if it fails to send motion alerts?""",0.0,0.5200505256652832,3.845780171917639,15.75,37.0,0.0,0.0,3.8296613693237305,1.3055984636267337,15.899999999999999,29.0,0.0
"""How to disable specific motion zones for Nest Hello?""",0.0,0.4578893184661865,2.1839338889805484,15.350000000000001,26.5,0.0,0.0,2.94226336479187,1.6993720072211842,16.4,33.0,0.0
"""Why is Eufy Video Doorbell battery draining quickly?""",0.0,0.5795795917510986,1.7253885648005045,15.7,33.0,0.0,0.0,3.256725311279297,1.8423414401019609,16.15,28.0,0.0
"""How to change Wi-Fi network for Eufy Video Doorbell?""",0.0,0.5410959720611572,1.8481009869466665,15.0,7.5,0.0,0.0,2.9615252017974854,2.0259830969381656,16.1,22.5,0.0
"""Why does Eufy Video Doorbell have delayed notifications?""",0.0,0.40729379653930664,2.4552301274871633,15.25,10.0,0.0,0.0,2.88033390045166,2.083091824548073,16.1,36.5,0.0
"""How to fix Eufy Video Doorbell that wont sync with the app?""",0.0,0.3549823760986328,2.8170412598771883,15.1,7.5,0.0,0.0,2.957491397857666,1.6906219925511472,15.95,27.5,0.0
"""How to fix Eufy Video Doorbell if the motion sensor is not working?""",0.0,0.5771617889404297,1.7326164329674691,15.7,21.5,0.0,0.0,2.9006669521331787,1.7237414989413613,15.9,17.000000000000004,0.0
"""How to fix Eufy Video Doorbell that has audio delay issues?""",0.0,0.4470043182373047,0.0,15.3,18.499999999999996,0.0,0.0,3.4781312942504883,1.725064263651517,15.9,35.5,0.0
"""How to add family profiles to Samsung Family Hub Refrigerator?""",0.0,0.6882710456848145,1.4529159787725123,15.55,28.0,0.0,0.0,2.6835217475891113,1.4905785666133287,16.65,16.5,0.0
"""Why is Samsung Family Hub Refrigerators water dispenser leaking?""",0.0,0.6191122531890869,1.615215972302319,15.75,26.0,0.0,0.0,2.9276609420776367,2.3909872551814098,16.049999999999997,31.5,0.0
"""How to reset LG ThinQ Washer/Dryer to factory settings?""",0.0,0.5112500190734863,3.9119802941533894,15.6,31.5,0.0,0.0,2.9086251258850098,2.062830285897768,11.649999999999999,34.0,0.0
"""How to update firmware on LG ThinQ Washer/Dryer?""",0.0,0.48393774032592773,2.0663815128896528,7.75,31.0,0.0,0.0,2.843940019607544,2.1097491362806315,10.05,33.0,0.0
